Product code,Product label,Viet Nam's imports from Saudi Arabia-Value in 2012,Viet Nam's imports from Saudi Arabia-Value in 2013,Viet Nam's imports from Saudi Arabia-Value in 2014,Viet Nam's imports from Saudi Arabia-Value in 2015,Viet Nam's imports from Saudi Arabia-Value in 2016,Viet Nam's imports from Saudi Arabia-Value in 2017,Viet Nam's imports from Saudi Arabia-Value in 2018,Viet Nam's imports from Saudi Arabia-Value in 2019,Viet Nam's imports from Saudi Arabia-Value in 2020,Viet Nam's imports from Saudi Arabia-Value in 2021,Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
282739,"Chlorides (excluding ammonium, calcium, magnesium, aluminium, nickel and mercury chloride)",0,0,0,0,0,0,0,0,0,,,660,392,738,1302,1315,2679,259,393,322,462,,3016,2623,3015,2553,3186,4405,5843,5987,5519,3813
283010,Sodium sulphides,0,0,0,0,0,0,0,0,0,,,0,0,0,17,57,0,0,0,0,0,,1328,1326,534,931,1195,832,1126,1217,891,1407
283090,"Sulphides (excluding sodium); polysulphides, whether or not chemically defined (excluding inorganic ...",0,0,0,0,0,0,0,0,0,,,5013,4123,2593,193,0,7,0,0,25,9,,490,245,400,611,434,307,318,265,225,426
283230,Thiosulphates,0,0,0,0,0,0,0,0,0,,,30,48,117,81,47,39,30,15,6,0,,430,684,782,751,674,936,1320,1454,1725,4956
283329,"Sulphates (excluding of sodium, magnesium, aluminium, nickel, copper, barium and mercury)",0,0,0,0,0,0,0,0,0,,,31,29,0,72,2,196,188,136,0,314,,7719,8746,10832,12858,15089,16983,18575,16642,15122,15776
283410,Nitrites,0,0,0,0,0,0,0,0,0,,,4663,3895,6914,2315,2035,1449,2751,1470,1702,1501,,517,515,525,666,591,831,687,762,682,676
283691,Lithium carbonates,0,0,0,0,0,0,0,0,0,,,0,0,0,0,9,8,43,0,0,0,,716,728,1214,1864,2744,5493,2170,4488,683,1311
283720,Complex cyanides (excluding inorganic or organic compounds of mercury),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,3014,5168,4767,6177,9411,13550,9209,15640,24365,74
284440,"Radioactive elements, isotopes and compounds, and alloys and dispersions, incl. cermets, ceramic ...",0,0,0,0,0,0,0,0,0,,,452,570,559,827,1238,592,409,0,0,0,,2062,1727,2863,2418,3663,4413,4371,3556,3092,3457
284700,"Hydrogen peroxide, whether or not solidified with urea",0,0,0,0,0,0,0,0,0,,,0,0,0,21,47,10,353,19,32,160,,9701,9955,10316,11070,14181,17175,30322,27249,26572,22692
290290,"Cyclic hydrocarbons (excluding cyclanes, cyclenes, benzene, toluene, xylenes, styrene, ethylbenzene ...",0,0,0,0,0,0,0,0,0,,,49,70,7616,7256,9091,5105,10374,9953,4432,10026,,1267,1478,1925,1768,1526,8140,1360,2205,1988,2059
290322,Trichloroethylene,0,0,0,0,0,0,0,0,0,,,0,0,0,2,40,0,0,0,0,0,,1482,1489,1810,1864,2187,2390,2715,2903,2257,1661
290382,"Aldrin (ISO), chlordane (ISO) and heptachlor (ISO)",0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,2
290511,"Methanol """"methyl alcohol""""""""",32,938,10789,8,18,11,3855,4012,6605,,,1654758,1556920,1573416,1148504,778136,1077801,1444214,1200022,948943,1594151,,45194,55498,67145,48028,50358,71262,99984,77149,70758,102854
290517,"Dodecan-1-ol """"lauryl alcohol"""", hexadecan-1-ol """"cetyl alcohol"""" and octadecan-1-ol """"stearyl ...""",0,0,0,0,0,0,0,0,0,,,681,7242,14530,4778,575,173,62,0,0,0,,1249,1024,1115,1103,1199,1070,1260,889,804,1149
290529,Unsaturated monohydric acyclic alcohols (excluding acyclic terpene alcohols),0,0,0,0,0,0,0,0,0,,,74,110,0,5680,0,1010,0,0,0,0,,44,128,44,166,11,110,26,58,122,19
290532,"Propylene glycol """"propane-1,2-diol""""""""",0,0,0,0,0,0,0,0,0,,,0,0,125,63,74,18539,77603,65000,54890,150753,,9931,9547,10299,11722,13493,14745,16792,13943,14208,31326
290611,Menthol,0,0,0,0,0,0,0,0,0,,,0,0,0,23,0,8,0,0,0,0,,9496,6569,5936,5076,6185,6213,6591,9667,7814,7966
290621,Benzyl alcohol,0,0,0,0,0,0,0,0,0,,,0,0,0,19,31,71,140,240,0,0,,705,679,877,834,873,886,1001,884,896,1175
290711,"Phenol """"hydroxybenzene"""" and its salts""""",0,0,0,0,0,0,0,262,76,,,3177,386,113,0,0,30099,229858,261045,152873,335847,,1040,1183,971,828,3591,4319,8857,5592,5060,8526
290721,Resorcinol and its salts,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,391,730,955,1173,1156,1278,1867,2217,2768,843
290729,"Polyphenols and phenol-alcohols (excluding resorcinol and hydroquinone """"quinol"""" and their ...""",0,0,0,0,0,0,0,0,0,,,203,9335,1197,59,0,0,0,180,325,1000,,470,609,1401,1260,1397,1460,1876,1118,970,2710
290819,"Derivatives containing only halogen substituents and their salts, of phenols or phenol-alcohols ...",0,0,0,0,0,0,0,0,0,,,100,0,0,0,0,0,0,0,0,0,,118,74,135,163,228,141,32,106,72,1074
290920,"Cyclanic, cyclenic or cycloterpenic ethers and their halogenated, sulphonated, nitrated or ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,146,249,246,380,381,24,2,44,23,1
291020,"Methyloxirane """"propylene oxide""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,179,0,230870,185811,471727,,0,17,0,6,3,1,42,0,2,6484
291040,"Dieldrin """"ISO"""" """"INN""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,11
291229,"Cyclic aldehydes, without other oxygen function (excluding benzaldehyde)",0,0,0,0,0,0,0,0,0,,,229,128,0,13,3289,7679,9085,10350,8238,9452,,2590,1773,359,431,465,600,437,1531,705,206
291250,Cyclic polymers of aldehydes,0,0,0,0,0,0,0,0,0,,,1166,0,122,317,0,0,0,0,0,0,,88,43,75,41,36,21,43,32,170,3805
291450,Ketone-phenols and ketones with other oxygen function,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,40,0,0,0,,541,744,829,601,638,915,1497,1540,1629,3040
291469,Quinones (excluding anthraquinone),0,0,0,0,0,0,0,0,0,,,37,0,0,0,2,0,0,0,0,0,,244,222,405,515,436,620,572,403,250,415
291612,Esters of acrylic acid,0,911,7266,5006,2863,3195,556,0,242,,,0,703,4096,6428,5438,10407,60552,17152,9184,19317,,51987,58191,59529,45569,39304,52637,59763,48158,41425,74412
291712,"Adipic acid, its salts and esters",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,19,0,0,0,0,,6922,6852,9279,7219,3734,7523,8779,6816,5917,8796
291732,Dioctyl orthophthalates,0,0,0,0,0,0,0,0,0,,,2039,1509,2417,4351,4029,7441,2507,218,31,137,,19171,9274,7104,9215,16174,16993,29012,34592,22572,30900
291734,"Esters of orthophthalic acid (excluding dioctyl, dinonyl or didecyl orthophthalates)",0,0,0,0,0,0,0,0,0,,,33,0,0,0,0,0,0,0,25,0,,542,681,668,2734,1710,3039,4553,3327,4014,4082
291819,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ...",0,0,0,0,0,0,0,0,0,,,0,94,0,0,27,0,23,0,0,0,,2938,3246,4341,4525,6602,6016,7556,8138,8430,4624
291829,"Carboxylic acids with phenol function but without other oxygen function, their anhydrides, ...",0,0,0,0,0,0,0,0,0,,,261,669,114,82,491,0,0,0,0,0,,3018,3955,4770,5752,5796,6025,7564,9714,9847,9904
291830,"Carboxylic acids with aldehyde or ketone function but without other oxygen function, their ...",0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,0,10,0,0,,172,463,450,709,565,442,702,549,456,3078
292024,Triethyl phosphite,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,11,
292112,Diethylamine and its salts,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,1,
292122,Hexamethylenediamine and its salts,0,0,0,0,0,0,22,0,0,,,235,1323,0,0,9,27,7,0,0,0,,75,126,116,128,12,112,78,2,19,407
292145,"1-Naphthylamine """"alpha-naphthylamine"""", 2-naphthylamine """"beta-naphthylamine"""" and their ...""",0,0,0,0,0,0,0,0,0,,,6054,37705,22384,16402,0,0,0,0,0,0,,1,0,29,42,2,631,856,805,806,1
292239,"Amino-aldehydes, amino-ketones and amino-quinones; salts thereof (excluding those containing ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,60,1530,0,0,0,,6,331,389,173,165,80,376,35,17,48
292243,Anthranilic acid and its salts,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,
292521,"Chlordimeform """"ISO""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,10,0,0,0,0,0,,28,26,16,0,18,0,50,50,79,
293220,Lactones,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2920,4039,3388,1541,7220,42219,,588,831,1484,1473,1365,1405,2255,2765,2956,26919
293293,Piperonal,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,70,55,84,140,75,82,219,1,2
293349,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing in the structure a quinoline ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,14,0,0,0,0,,3937,5386,7355,7941,6405,4337,6229,4275,3626,3320
293352,"Malonylurea """"barbituric acid"""" and its salts""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,1,0,3,7,3,15,29,5,2
293500,Sulphonamides,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,36,142,0,0,0,,6474,6967,9498,10955,12004,12354,0,0,0,
293590,Sulphonamides (excl. perfluorooctane sulphonamides),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,12988,16061,18843,24204
