Product code,Product label,Viet Nam's imports from United States of America-Value in 2012,Viet Nam's imports from United States of America-Value in 2013,Viet Nam's imports from United States of America-Value in 2014,Viet Nam's imports from United States of America-Value in 2015,Viet Nam's imports from United States of America-Value in 2016,Viet Nam's imports from United States of America-Value in 2017,Viet Nam's imports from United States of America-Value in 2018,Viet Nam's imports from United States of America-Value in 2019,Viet Nam's imports from United States of America-Value in 2020,Viet Nam's imports from United States of America-Value in 2021,United States of America's exports to world- ,United States of America's exports to world-Value in 2012,United States of America's exports to world-Value in 2013,United States of America's exports to world-Value in 2014,United States of America's exports to world-Value in 2015,United States of America's exports to world-Value in 2016,United States of America's exports to world-Value in 2017,United States of America's exports to world-Value in 2018,United States of America's exports to world-Value in 2019,United States of America's exports to world-Value in 2020,United States of America's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
842381,Weighing machinery having a maximum weighing capacity <= 30 kg (excluding balances of a sensitivity ...,15,5,70,5,14,4,4,24,52,,,31609,33483,27857,28031,26907,32316,34986,23672,21672,25982,,1176,1874,1995,2504,2990,2974,3655,5525,4861,14319
842649,"Mobile cranes and works trucks fitted with a crane, self-propelled (excluding those on tyres ...",147,83,1078,3250,5617,2003,859,454,470,,,227257,287799,264282,173735,123462,87660,104819,71298,48058,88860,,6119,14271,34236,65844,42696,20127,25996,11936,53061,304665
842699,"Ships' derricks; cranes, incl. cable cranes (excluding overhead travelling cranes, transporter ...",21690,813,2346,4835,3827,0,112,947,42,,,97841,55132,64041,40186,59996,25318,33505,37228,18292,28707,,28051,7474,16943,20616,29641,21237,15386,12212,10150,18264
842952,"Self-propelled mechanical shovels, excavators and shovel loaders, with a 360¡Æ revolving su ...",1022,2373,964,1142,2935,1009,1583,1111,592,,,2193457,1781035,1556137,1196312,955466,1305897,1430090,1076758,880173,1240492,,37208,46931,65113,121388,142355,117087,93174,102463,95915,463139
843139,"Parts of machinery of heading 8428, n.e.s.",502,257,167,146,139,208,533,2080,1104,,,1203283,1175378,1193061,1078085,898526,904033,964863,988302,860233,973523,,13585,32028,82547,25202,10394,20071,34074,26909,14539,66916
843210,"Ploughs for use in agriculture, horticulture or forestry",37,24,5,143,242,4,3,0,0,,,43006,47022,32679,16435,15848,26228,21586,15441,16556,22301,,557,517,1195,7848,6893,1157,1512,1948,1934,460
843229,"Harrows, scarifiers, cultivators, weeders and hoes for use in agriculture, horticulture or ...",4,112,115,122,98,242,165,101,175,,,101037,109839,88024,61283,67957,90129,76944,67566,52726,63283,,1994,1391,2601,3891,5229,4839,8159,9205,7107,18577
843231,"No-till direct seeders, planters and transplanters",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,71877,72031,75563,62943,77475,,0,0,0,0,0,0,1449,1346,2078,391
843241,Manure spreaders (excl. sprayers),0,0,0,0,0,0,97,57,84,,,0,0,0,0,0,15325,18049,11384,9635,11878,,0,0,0,0,0,0,111,242,129,180
843330,Haymaking machinery (excluding mowers),30,66,37,33,63,125,77,33,8,,,141728,95677,82819,43443,40868,45692,42178,30855,39590,48675,,107,226,101,150,173,182,140,154,197,279
843590,"Parts of presses, crushers and similar machinery used in the manufacture of wine, cider, fruit ...",20,0,1,0,0,3,0,0,0,,,17958,13513,18363,13103,9990,10629,12204,8906,6455,8401,,577,496,264,919,268,687,308,127,134,137
843890,"Parts of machinery for the industrial preparation or manufacture of food or drink, n.e.s.",245,28,88,47,109,89,228,223,229,,,339147,355059,331181,321196,319107,329808,327455,346197,312450,326001,,10880,5705,3837,4281,4760,15673,4415,3706,2156,15735
843930,Machinery for finishing paper or paperboard (excluding calenders),65,0,4,0,65,14,278,0,0,,,30918,17768,17923,18885,12308,10263,12984,6359,11226,12061,,3239,4481,17125,14849,18363,12442,14825,21080,19718,20022
844332,"Machines which only perform one of the functions of printing, copying or facsimile transmission, ...",1020,993,3562,2797,2968,2714,3610,3369,2456,,,1113621,1106608,1135920,1032177,918989,954533,921614,833018,637517,711058,,100695,117132,131843,127444,131472,128990,97087,110782,99326,116421
844621,"Power looms for weaving fabrics of a width > 30 cm, shuttle type",125,0,0,0,0,0,0,0,0,,,1203,546,748,376,713,2020,2339,751,902,4642,,848,2905,3841,1715,1642,2992,11675,2993,3701,3873
844900,"Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, ...",0,0,0,0,0,0,0,0,7,,,38238,50962,46034,32618,19393,30464,23282,45509,20493,27116,,2943,7819,5310,11162,11881,9972,13770,35724,136589,48033
845012,"Household or laundry-type washing machines, with built-in centrifugal drier (excluding fully-automatic ...",2,0,1,0,0,1,9,0,0,,,4434,3302,5912,4568,3990,3439,2216,2202,2147,1588,,4921,6133,8090,7131,75,140,455,378,142,12960
845230,Sewing machine needles,1,4,2,2,2,0,1,2,4,,,4965,3430,5607,5839,5817,5689,4526,5244,4290,5255,,6402,8343,10052,17411,15106,12146,6695,5835,5304,5549
845650,Water-jet cutting machines,0,0,0,0,0,0,0,387,10,,,0,0,0,0,0,43614,37330,35327,24766,34122,,0,0,0,0,0,0,2062,3469,1263,1547
845819,"Horizontal lathes, incl. turning centres, for removing metal, not numerically controlled",19,6,35,23,31,16,4,56,7,,,27621,29688,25195,26519,20488,19628,17835,14814,10348,12924,,6336,6819,9066,9020,6469,6964,10799,6119,6249,8986
845951,"Milling machines for metals, knee-type, numerically controlled",0,0,0,1,154,0,90,14,0,,,6675,2964,3979,5524,4453,6105,7182,4823,1747,3029,,2843,1809,1142,15464,1021,2135,1018,1681,139,963
845969,"Milling machines for metals, not numerically controlled (excluding way-type unit head machines, ...",303,556,425,728,876,873,1012,772,434,,,17529,14882,14747,12354,9248,11347,11618,11449,10279,15405,,18539,29077,27072,32434,39158,32388,84803,44265,30392,9217
846241,"Punching or notching machines, incl. presses, and combined punching and shearing machines, ...",0,533,531,281,121,105,2,0,5,,,61120,57157,54100,37391,26110,41609,38801,36261,38395,33373,,4350,5144,7672,10805,11505,16171,14313,14044,14085,15045
846310,"Draw-benches for metal bars, tubes, profiles, wire or the like",0,4935,98,0,0,573,28,995,0,,,4835,3774,4203,8567,22795,4166,7602,7097,3760,5548,,19197,18899,14126,43474,36145,38238,37863,21831,16175,12085
846320,"Thread rolling machines, for working metal",0,0,0,0,0,0,0,0,0,,,8915,6889,5363,5334,11699,5332,4467,3937,3523,2402,,1374,704,1789,1516,1865,3003,4438,4472,2140,5903
846620,Work holders for machine tools,187,391,346,460,188,228,492,365,173,,,256460,261408,280181,267439,260043,280088,325440,271095,192743,222578,,14485,15063,20244,27912,22770,21331,24407,22404,19076,20526
846810,"Hand-held blow pipes, gas-operated, for soldering, brazing or welding",0,1,1,0,0,0,0,0,0,,,15434,18291,18370,19197,14407,11316,13231,13114,10443,13705,,84,105,102,93,78,77,55,105,117,1260
846820,"Gas-operated machinery and apparatus for soldering, brazing, welding or surface tempering (excluding ...",99,61,48,65,12,27,61,6,7,,,19285,17761,14636,14151,17720,11541,13183,13388,8094,13793,,1955,1281,1415,1944,2217,1993,1964,2602,1386,4855
846900,Typewriters and word-processing machines (excluding automatic data-processing machines and ...,51,100,32,1,0,15,0,0,0,,,7855,5435,2518,7185,5839,0,0,0,0,0,,321,270,153,186,281,188,0,0,0,
847210,"Duplicating machines """"hectograph or stencil"""" (excluding printing machines and photocopying ...""",2,0,0,3,0,0,1710,806,249,,,11964,9332,8193,6341,4786,4765,3605,3655,2399,3581,,78,65,43,200,123,302,1970,1016,362,126
847480,"Machinery for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened ...",616,571,704,32,2151,64,576,51,163,,,51516,70459,52165,45218,37959,36621,27856,42900,33221,40827,,40428,31039,15169,40530,44962,75018,49385,44914,28374,44841
847710,Injection-moulding machines for working rubber or plastics,112,58,118,108,103,27,0,3721,0,,,147276,129908,184247,175707,182266,185882,167858,162439,139579,146229,,70266,85437,118341,139621,143248,163467,154831,193998,198684,311410
847810,"Machinery for preparing or making up tobacco (excluding dryers and other heating equipment, ...",1029,0,0,0,0,0,0,0,0,,,20535,32511,32562,24453,31638,27103,52238,43700,19311,30654,,24223,15561,5850,1717,992,12521,9051,32833,3718,6657
847960,"Evaporative air coolers, n.e.s.",131,0,41,3,169,11,40,115,13,,,23524,24151,34310,50137,56362,30540,33328,42575,38378,45341,,8726,5641,6909,13665,39567,27734,28196,30874,15738,123610
847990,"Parts of machines and mechanical appliances, n.e.s.",6920,2866,3163,3248,2467,2148,4088,3779,3703,,,1771923,2003150,2579924,2101466,1917400,2510973,2749692,2614615,2458093,2248487,,40995,41099,46130,75240,82745,121311,150397,138813,158375,517952
848030,Moulding patterns (excluding moulds of graphite or other carbons and ceramic or glass moulds),532,453,1080,611,293,97,373,173,171,,,53194,41052,32906,34857,47695,35157,29789,29215,28633,21682,,11548,11549,11353,8519,10938,13419,12316,11007,11716,1679
848041,Injection or compression-type moulds for metal or metal carbides (excluding moulds of graphite ...,0,0,0,0,1,23,3,0,0,,,58557,69630,54196,69024,53216,49791,62512,48065,44388,33064,,4667,3217,7520,11462,14667,15802,18081,26854,17621,54992
848079,Moulds for rubber or plastics (other than injection or compression types),511,198,2162,437,273,232,252,256,333,,,116276,109201,116015,120079,121460,117665,118488,96371,95190,100461,,139859,204810,252131,229790,217690,218712,209021,252497,238305,62112
848620,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated ...,861,541,74910,868,1717,1445,1804,1117,11011,,,5562260,6067381,7463250,8237063,8833245,12505475,12283271,9956587,12973565,18098604,,62840,63134,120690,57627,122495,116810,106489,135656,179676,227825
850133,DC motors and DC generators of an output > 75 kW but <= 375 kW (excl. photovoltaic generators),46,449,168,993,128,65,47,76,75,,,60223,88011,71912,98758,66662,34689,36112,36138,27405,70141,,2715,1934,1732,2074,1092,871,1233,1461,799,783
850140,"AC motors, single-phase, of an output > 37,5 W",141,83,133,149,123,87,114,95,140,,,282024,259065,308567,284073,271934,309287,297740,381001,372522,445955,,33266,32970,30156,32091,33164,36475,38412,43993,76990,107629
850162,"AC generators """"alternators"""", of an output > 75 kVA but <= 375 kVA (excl. photovoltaic g ...""",815,11,364,370,147,45,27,742,6,,,156925,163138,176662,184657,267539,258316,293331,340774,271874,211819,,4431,2572,2526,5619,3045,3427,2865,2553,3155,6922
850213,"Generating sets with compression-ignition internal combustion piston engine """"diesel or semi-diesel ...""",10726,9712,17117,53533,22857,10502,5558,4022,3330,,,975516,891348,1075596,990998,522963,399904,445762,540489,490020,445871,,84210,80629,93392,140216,143169,133574,122458,111415,100072,72863
850220,Generating sets with spark-ignition internal combustion piston engine,539,0,16564,1,466,36,14,4,2,,,262377,236944,270957,247231,179064,179342,221018,296734,237268,329144,,3163,2226,19939,2904,5537,4773,5625,4141,10671,11055
850410,Ballasts for discharge lamps or tubes,89,65,74,85,74,85,223,22,24,,,277622,259870,254707,221975,176842,132454,105645,75779,51397,49865,,9048,10549,16906,15961,14627,11827,7475,5839,3005,4305
850434,Transformers having a power handling capacity > 500 kVA (excluding liquid dielectric transformers),12,505,116,7,1,2,0,52,71,,,81973,90039,81880,72657,50697,46855,46828,43093,33170,48923,,28879,28072,38608,25540,36467,31468,37612,70867,53927,27541
850440,Static converters,4481,6519,8670,7415,7030,5199,7919,8940,6616,,,3619333,3936061,4013838,4275739,3792855,3999761,4324540,4180497,3953291,4466967,,255519,362687,471629,492931,491967,504546,542353,873558,1396555,1102033
850610,Manganese dioxide cells and batteries (excluding spent),106,101,390,751,95,114,133,71,98,,,338692,342176,307539,307581,282089,234729,220868,235784,212877,185175,,4983,5451,8173,10736,9434,12671,13951,17989,19974,29788
850660,Air-zinc cells and batteries (excluding spent),19,111,20,1,3,18,23,11,1,,,21468,21823,20134,20440,21708,19952,18280,18744,19288,19097,,145,407,421,257,936,714,1000,841,1305,62
850940,"Domestic food grinders and mixers and fruit or vegetable juice extractors, with self-contained ...",103,280,502,469,388,579,441,278,77,,,292244,371022,384205,420169,369779,388005,393606,312444,312410,501289,,20537,24261,30537,35309,39040,44939,45232,43417,46967,190702
851210,Electric lighting or visual signalling equipment of a kind used for bicycles (other than lamps ...,0,0,0,1,5,0,0,0,0,,,14867,9302,9060,22205,36111,11407,11838,13384,12457,22117,,786,1112,2053,2549,2145,2871,3785,3771,3237,7156
851290,"Parts of electrical lighting or signalling equipment, windscreen wipers, defrosters and demisters ...",0,2,9,18,18,8,3,6,1,,,498852,531279,583767,603864,590950,666468,663107,570827,445624,518792,,26703,31333,34196,34078,45683,35700,35904,41212,41274,61993
851631,Electric hairdryers,0,1,6,0,0,0,0,0,1,,,11694,13162,13373,12771,13551,15536,12686,14951,12672,21850,,3126,3361,3588,4927,6178,6219,7587,7424,6348,34042
851660,"Electric ovens, cookers, cooking plates and boiling rings, electric grillers and roasters, ...",680,581,369,404,305,385,220,185,60,,,366411,376744,389316,381734,358465,354710,347183,343408,374533,422257,,72015,84295,108047,124691,133802,156908,181897,193734,200804,439140
851690,"Parts of electric water heaters, immersion heaters, space-heating apparatus and soil-heating ...",76,31,48,225,511,61,34,101,15,,,95111,96352,91815,95094,77243,81816,84737,78081,70166,85505,,7973,7416,12182,16007,20309,14763,15794,19578,21262,78024
851761,"Base stations of apparatus for the transmission or reception of voice, images or other data",129,48,1385,383,3562,1615,127,623,1109,,,195985,241384,219707,216323,164323,151753,148912,149036,142113,163109,,35337,153692,171768,119177,238676,532660,160645,199759,117282,62778
851821,"Single loudspeakers, mounted in their enclosures",142,209,305,440,215,198,186,1137,196,,,277786,252073,251270,208724,229657,340377,281934,269044,216155,245778,,4845,6081,14208,26028,26953,25934,27101,36881,39594,166474
851850,Electric sound amplifier sets,490,369,829,674,782,184,312,320,150,,,126084,108292,107059,93730,103207,101701,85374,99802,99381,99792,,4047,4749,6010,6993,8458,8077,17447,22452,16816,14083
852329,Magnetic media for the recording of sound or of other phenomena (excluding cards incorporating ...,511,349,543,332,135,95,584,131,120,,,368838,308435,287623,224803,215367,196542,165536,204539,143889,159437,,9552,15918,19060,20681,35789,27707,20846,9288,3315,3340
852359,"Semiconductor media, unrecorded, for the recording of sound or of other phenomena (excluding ...",356,397,93,144,484,443,1673,3284,1274,,,43255,49565,49905,63480,146875,408723,348372,47147,43672,49512,,16743,14295,15222,11599,24363,20401,27031,32750,27515,11441
852550,"Transmission apparatus for radio-broadcasting or television, not incorporating reception apparatus",1343,791,1338,3157,4605,4391,5265,1484,2655,,,897781,818987,863219,727935,598902,586943,539309,427127,360809,434687,,8790,5094,4488,6675,6691,8803,9743,9132,6522,7809
852691,Radio navigational aid apparatus,2022,2305,2028,292,2423,5463,894,397,172,,,1045860,951807,865194,840453,859288,881091,837633,934954,754087,847176,,8931,12907,17305,21789,35826,23867,27720,36471,26902,66240
852712,"Pocket-size radiocassette players [dimensions <= 170 mm x 100 mm x 45 mm], with built-in amplifier, ...",0,0,0,0,0,1,0,0,0,,,2793,3252,15122,13004,14269,13001,11977,6805,5117,9616,,1,34,81,77,117,82,56,155,230,51
852719,"Radio-broadcast receivers capable of operating without an external source of power, not combined ...",0,695,63,0,510,0,1,0,0,,,31056,22904,16611,29570,15720,25117,17200,33255,25567,26625,,250,1140,261,249,1037,646,23,735,944,7131
852792,"Radio-broadcast receivers, for mains operation only, not combined with sound recording or reproducing ...",0,0,0,0,0,0,0,0,0,,,11347,8597,12203,7469,6906,7213,8056,6544,4337,3757,,32,2,0,0,2,0,0,0,1,88
852862,Projectors capable of directly connecting to and designed for use with an automatic data processing ...,0,0,0,0,0,0,1,6,1,,,0,0,0,0,0,52782,62290,67829,51168,51948,,0,0,0,0,0,0,1433,1589,3308,4107
853210,"Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power-handling ...""",264,6076,1162,3297,4296,111,125,53,5917,,,71604,60768,64203,67634,61627,65975,63631,51271,49927,55206,,13906,22552,18315,27054,35435,32251,34949,43225,42305,9944
853223,"Fixed electrical capacitors, ceramic dielectric, single layer (excluding power capacitors)",2,1,0,10,6,3,5,27,192,,,90196,80195,104246,88807,79893,87429,93695,86738,67329,79511,,4618,4908,6646,10819,9377,10828,14001,13292,33137,17447
853225,"Fixed electrical capacitors, dielectric of paper or plastics (excluding power capacitors)",4069,706,1224,929,811,365,6,13,11,,,75038,81371,84613,67515,79266,68032,83554,67047,75995,82854,,12027,9360,9392,11400,27964,35141,42491,45401,52265,45596
853329,Fixed electrical resistors for a power handling capacity > 20 W (excluding heating resistors),264,723,402,436,350,508,274,480,946,,,106365,91628,98826,83956,87759,92867,114514,104000,85270,113057,,66369,20923,25101,28827,35586,40512,39919,37875,39983,16613
853339,"Wirewound variable electrical resistors, incl. rheostats and potentiometers, for a power handling ...",71,520,601,735,404,150,105,183,470,,,16635,14639,16752,12436,11491,13693,11608,12057,8102,9663,,8937,7864,7515,8966,10561,12268,11411,9390,10627,397
853400,Printed circuits,2655,1491,1787,1513,1508,2203,3114,3203,6995,,,1748508,1769302,1980226,1727340,1858366,1752486,1592217,1283166,1190302,1207965,,1096933,1454196,1455255,1888961,2311807,3356674,3314284,3554704,4105170,4135823
853620,Automatic circuit breakers for a voltage <= 1.000 V,213,77,128,1537,1745,1744,1457,3045,2044,,,734205,728626,731465,627381,556132,519225,588343,584048,574104,703899,,59614,57594,74352,88093,102078,120950,121159,124418,130576,118598
853661,Lamp holders for a voltage <= 1.000 V,18,16,7,47,94,84,76,19,32,,,32623,31220,37982,38532,34775,33381,31013,26786,21788,25910,,5214,8073,5672,6262,7240,9723,13072,15458,19392,10126
853670,"Connectors for optical fibres, optical fibre bundles or cables",659,1065,811,892,1272,1177,1263,1852,1738,,,158958,203219,237837,253856,277248,304431,343678,344968,320087,349165,,12410,17408,21825,37289,26555,39657,33370,41465,46143,32193
853932,Mercury or sodium vapour lamps; metal halide lamps,114,120,302,175,78,89,221,86,44,,,93322,82210,57229,45588,50277,36449,27757,27333,17616,16733,,4369,4445,5474,5551,5427,4707,4524,3314,3696,3763
853941,Arc lamps,36,83,82,69,65,172,193,178,249,,,44629,58120,62456,65355,70723,60530,66851,68847,52492,64427,,353,792,808,841,1283,1549,1536,1468,1013,564
853990,"Parts of electric filament or discharge lamps, sealed beam lamp units, ultraviolet or infra-red ...",48,58,18,23,44,73,38,35,7,,,115318,118017,88401,64992,57353,53131,47184,31898,20899,28493,,21727,25166,31233,20274,10872,8786,20544,30867,17928,28611
854089,"Electronic valves and tubes (excluding receiver or amplifier valves and tubes, microwave tubes, ...",20,3,6,16,7,47,82,44,28,,,49548,47747,45835,54190,60271,56120,49439,54929,64629,61662,,4349,3595,3532,6037,5637,15491,6010,3676,4296,1924
854129,Transistors with a dissipation rate >= 1 W (excluding photosensitive transistors),21056,22095,25587,22281,13258,18840,21593,17632,9013,,,1069139,1190004,1387499,1306314,1370849,1180606,1342143,1321999,1312132,1864759,,92986,113957,119602,135146,180196,255187,371945,408846,353089,211381
854232,Electronic integrated circuits as memories,40,56,16,33,5095,2549,4848,6972,55525,,,6706999,6571676,5658997,4455963,3635717,4128720,3855285,2748638,2896225,2805928,,6590,36148,163057,271005,60141,105308,239639,585499,2078653,11277300
854239,"Electronic integrated circuits (excluding such as processors, controllers, memories and amplifiers)",181403,98569,92422,126382,158318,74856,27588,33337,60379,,,8743308,8887986,9134140,8773178,8932107,11070705,10838653,9945388,10392774,14021358,,5424177,8082158,8174381,9101142,10810658,13812327,15956451,18170636,20975941,9832117
854290,"Parts of electronic integrated circuits, n.e.s.",5217,2861,3114,4058,3860,1252,2281,7524,43351,,,1271094,1194940,1187554,1130778,1286181,1154184,1073515,1334220,1034335,1208029,,259436,270046,268265,353119,471065,485185,733076,757109,1148125,672259
854519,"Electrodes of graphite or other carbon, for electrical purposes (excluding those used for furnaces)",46,344,58,270,199,119,164,136,73,,,156412,121137,140874,102272,33532,36572,49790,44148,43858,49292,,3127,9452,4189,5542,4182,6069,5965,7337,9115,5023
854520,Carbon brushes for electrical purposes,55,46,61,70,352,723,1300,1633,1243,,,46801,59328,55696,55138,52123,51634,58562,60495,52403,57457,,10267,9439,8943,7640,8851,9529,9836,11541,13319,14376
854690,Electrical insulators (excluding those of glass or ceramics and insulating fittings),212,436,749,1637,2510,2290,2199,2719,1594,,,160132,157354,164761,183244,194760,169482,176691,165440,153464,151201,,12532,15380,20482,20151,22322,26172,22622,20032,20119,17461
860310,"Self-propelled railway or tramway coaches, vans and trucks, powered from an external source ...",0,0,0,0,0,0,0,0,0,,,85673,23881,14145,38938,113729,64031,118987,122690,109042,2495,,68,0,2702,0,0,26238,12447,6909,7349,29555
860630,Railway or tramway self-discharging goods vans and wagons (excluding tank wagons and the like ...,0,0,0,0,0,0,0,0,0,,,70258,49019,13527,28850,87667,85621,78533,40231,57144,93298,,45,63,15,845,29,91,0,1140,10,26
860692,"Railway or tramway goods vans and wagons, open, with non-removable sides of a height > 60 cm ...",0,0,0,0,0,0,0,0,0,,,3557,1727,20414,62315,27852,73573,32226,35411,118558,49261,,3,11,0,2,132,227,2650,190,1121,558
870290,"Motor vehicles for the transport of >= 10 persons, incl. driver, not with compression-ignition ...""",0,0,0,0,97,0,0,288,0,,,164716,113612,146656,134854,154131,176517,259916,250360,185632,121479,,2638,5438,8059,6111,7556,5390,1441,2106,694,75
870324,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",1138,6897,10355,15149,14010,4919,4124,7608,4038,,,21038150,22762733,22396549,20648573,18591047,18848189,17817448,14989926,10077049,13252175,,17652,34504,89641,139437,195449,46200,38033,85791,61026,131272
870332,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...""",0,79,616,265,27,62,35,0,15,,,3262364,2492757,3047709,3252409,3717052,3040553,2964777,2704548,1261367,941586,,11859,9640,6128,7057,32004,109554,259979,317199,221345,430659
870431,"Motor vehicles for the transport of goods, with only spark-ignition internal combustion piston ...",0,22,0,88,90,422,100,0,0,,,7780010,9023051,8208307,7640309,8727099,9997029,9113860,11504202,8301872,9938208,,7337,18083,25999,40479,54492,34227,26789,25145,13828,59691
870892,"Silencers """"mufflers"""" and exhaust pipes, and parts thereof, for tractors, motor vehicles ...""",7,17,24,63,279,1056,131,127,36,,,966347,875085,686949,726346,671205,749370,751641,760224,534028,599449,,14137,17070,18960,26234,34426,30596,45230,51499,50125,46345
870894,"Steering wheels, steering columns and steering boxes, and parts thereof, for tractors, motor ...",73,431,57,100,69,110,251,296,694,,,2016385,2464890,2669666,2890633,2819460,2568560,2650700,2244752,1696635,1766177,,27574,40908,49398,64738,72313,64610,84336,110720,107271,121415
870899,"Parts and accessories, for tractors, motor vehicles for the transport of ten or more persons, ...",88,255,262,1112,271,189,230,4591,2056,,,11850020,10797792,10674546,11772683,10543240,11167993,10078492,9230539,7438310,8692030,,113850,106306,157277,238409,308042,277179,331047,357457,318853,1061105
871500,"Baby carriages and parts thereof, n.e.s.",0,0,0,1,1,1,2,2,0,,,34796,36417,38756,37899,32218,33280,32603,29776,30603,31785,,881,1182,1311,2178,2773,3452,3293,3699,4662,24761
871690,"Parts of trailers and semi-trailers and other vehicles not mechanically propelled, n.e.s.",59,62,156,381,134,117,79,35,144,,,642221,675425,782432,738413,680521,828190,1009335,943048,713969,1079102,,6795,6903,17855,34466,24545,19309,20914,24995,23347,55732
900130,Contact lenses,54,163,141,167,212,280,465,791,472,,,866711,826612,787707,857062,775927,888809,918915,1029062,900816,1049101,,1179,1725,1301,4059,6446,2927,1574,2490,1928,1905
900510,Binoculars,110,209,915,321,260,745,340,141,40,,,53905,101399,158693,88090,123866,125800,169269,145208,102554,109615,,2234,1328,3300,1999,3798,2466,1944,1371,1947,886
901010,Apparatus and equipment for automatically developing photographic or cinematographic film or ...,374,172,93,93,236,8,5,0,733,,,21513,16229,20330,14443,8991,7310,6177,7094,5737,3955,,1690,1415,724,753,765,397,165,1464,1837,688
901380,"Liquid crystal devices, n.e.s. and other optical appliances and instruments not elsewhere specified ...",138,266,452,139,22,579,3111,174,529,,,811877,973746,1075684,1066618,1049157,870598,892387,901369,939986,1072220,,32484,24051,45394,12766,381218,2138995,2979300,1567929,796111,3089305
901410,Direction finding compasses,12,53,175,5,14,24,19,29,4,,,136105,157812,139293,187099,143611,53549,54051,44589,36894,42010,,3627,3851,4829,4113,6008,3223,1556,1853,2006,1069
