Product code,Product label,Singapore's imports from Saudi Arabia-Value in 2012,Singapore's imports from Saudi Arabia-Value in 2013,Singapore's imports from Saudi Arabia-Value in 2014,Singapore's imports from Saudi Arabia-Value in 2015,Singapore's imports from Saudi Arabia-Value in 2016,Singapore's imports from Saudi Arabia-Value in 2017,Singapore's imports from Saudi Arabia-Value in 2018,Singapore's imports from Saudi Arabia-Value in 2019,Singapore's imports from Saudi Arabia-Value in 2020,Singapore's imports from Saudi Arabia-Value in 2021,Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,Singapore's imports from world- ,Singapore's imports from world-Value in 2012,Singapore's imports from world-Value in 2013,Singapore's imports from world-Value in 2014,Singapore's imports from world-Value in 2015,Singapore's imports from world-Value in 2016,Singapore's imports from world-Value in 2017,Singapore's imports from world-Value in 2018,Singapore's imports from world-Value in 2019,Singapore's imports from world-Value in 2020,Singapore's imports from world-Value in 2021
540120,"Sewing thread of artificial filaments, whether or not put up for retail sale",0,0,0,0,0,0,0,0,0,0,,154,73,0,15,645,1412,1798,496,127,0,,493,519,188,108,175,314,348,145,127,187
540219,"High-tenacity filament yarn of nylon or other polyamides (excluding sewing thread, yarn put ...",0,0,0,0,0,0,0,0,0,0,,0,331,267,0,306,730,193,25,0,0,,134,121,121,50,267,133,174,159,108,147
540245,"Filament yarn of nylon or other polyamides, incl. monofilament of < 67 decitex, single, untwisted ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,45,1,0,0,0,24,,214,262,244,345,272,247,192,127,125,190
540247,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, untwisted or with a ...",0,0,0,0,0,0,0,0,0,0,,0,475,518,104,1363,2813,7813,7973,3887,1962,,1917,3181,3635,7024,17942,8685,7491,4223,1016,1952
540259,"Synthetic filament yarn, incl. synthetic monofilament of < 67 decitex, single, with a twist ...",0,0,0,0,0,0,0,0,0,0,,1076,1910,149,51,0,0,22,46,124,0,,52,3,1,24,42,61,3,1,0,0
540262,"Multiple """"folded"""" or cabled filament yarn of polyester, incl. monofilament of < 67 decitex ...""",0,0,0,0,0,0,0,0,0,0,,29,0,0,1,36,20,142,505,666,3418,,348,171,205,159,929,1478,302,142,95,689
540342,"Multiple """"folded"""" or cabled filament yarn of cellulose acetate, incl. monofilament of < ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,3,0,1,0,0,0,0,0,0,0
540419,Synthetic monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm (excluding ...,0,0,0,0,0,0,0,0,0,0,,0,96,832,162,0,0,943,25690,32770,4080,,4031,4359,5793,7051,5775,5246,3985,3165,2055,3404
540600,"Man-made filament yarn, put up for retail sale (excluding sewing thread)",0,0,0,0,0,0,0,0,0,0,,0,0,0,17,38,0,0,33,8,291,,101,4661,762,807,538,81,57,56,32,18
540769,Woven fabrics of yarn containing >= 85% by weight of mixtures of textured and non-textured ...,0,0,0,0,0,0,0,0,0,0,,229,188,62,1341,3606,3734,2055,977,869,546,,4199,4336,7788,3777,1768,2778,2301,1418,1718,1033
540794,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. ...",0,0,0,0,0,0,0,0,0,0,,0,58,0,34,0,1,61,0,0,0,,193,260,1364,833,167,733,482,669,422,489
550311,"Staple fibres of aramids, not carded, combed or otherwise processed for spinning",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7,0,0,0,0,0,,44,24,68,13,71,79,17,96,28,283
550610,"Staple fibres of nylon or other polyamides, carded, combed or otherwise processed for spinning",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,4,,58,81,25,14,2,4,13,21,3,7
550912,"Multiple """"folded"""" or cabled yarn containing >= 85% nylon or other polyamide staple fibres ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,8,0,0,0,0,2,0,0,1,4
550992,"Yarn containing predominantly, but < 85% synthetic staple fibres by weight, mixed principally ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0
551011,"Single yarn, containing >= 85% artificial staple fibres by weight (excluding sewing thread ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16298,15634
551221,"Woven fabrics containing >= 85% acrylic or modacrylic staple fibres by weight, unbleached or ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,555,165,1068,91,146,149,24,51,63,90
551291,"Woven fabrics containing >= 85% synthetic staple fibres by weight, unbleached or bleached (excluding ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,223,212,26,14,8,11,21,27,0,82
551313,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,39,54,24,44,69,66,17,9,105,,803,1723,1100,452,694,957,1067,1076,339,461
551323,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,419,158,163,310,191,480,282,330,179,196
551519,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, other ...",0,0,0,0,0,0,0,0,0,0,,173,127,1784,1891,946,668,736,51,16,665,,4014,2530,829,1237,1480,1059,1773,1100,1027,743
551599,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres, other than those ...",0,0,0,0,0,0,0,0,0,0,,58,0,27,66,62,73,282,0,0,0,,483,370,326,135,388,282,153,156,128,74
551624,"Woven fabrics containing predominantly, but < 85% artificial staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1540,1175,1029,1045,1115,829,609,614,547,880
560229,"Felt, not impregnated, coated, covered or laminated (excluding that of wool or fine animal ...",0,0,0,0,0,0,0,0,0,0,,0,94,0,7,58,2785,2398,2768,1872,635,,948,710,743,619,2436,523,667,596,492,1091
560811,Made-up knotted fishing nets of man-made textile materials (excluding landing nets),0,0,0,0,0,0,0,0,0,0,,102,1329,705,998,46,373,282,3,0,0,,11697,11589,10931,9217,9575,9583,10563,6679,5557,6170
570231,"Carpets and other floor coverings, of wool or fine animal hair, woven, not tufted or flocked, ...",0,0,0,0,0,0,0,0,0,0,,13747,12419,10222,8549,2286,2415,223,160,209,602,,5811,5251,6853,9236,7967,8452,7322,6003,3286,1378
570292,"Carpets and other floor coverings, of man-made textile materials, woven, not tufted or flocked, ...",0,0,0,0,0,0,0,0,0,0,,3713,1792,1249,4033,2501,596,1024,1199,0,2002,,193,213,201,219,222,363,388,560,394,495
570310,"Carpets and other floor coverings, of wool or fine animal hair, tufted """"needle punched"""", ...""",0,0,0,0,0,0,0,0,0,0,,0,0,72,0,4,10,21,9,34,0,,6180,3822,4073,4545,2057,3236,3641,3863,1593,2683
570330,"Carpets and other floor coverings, of man-made textile materials, tufted """"needle punched"""", ...""",0,0,0,0,0,0,0,0,0,0,,18282,20207,16601,18195,26818,28229,34889,5401,15437,29778,,8174,7260,7434,6197,5367,5307,7662,7286,4907,5489
580121,"Uncut weft pile fabrics, of cotton (excluding terry towelling and similar woven terry fabrics, ...",0,0,0,0,0,0,0,0,0,0,,36,127,41,60,155,125,0,10,130,207,,4,80,14,507,107,0,3,1,1,6
580123,"Cut weft pile fabrics, of cotton (excluding terry towelling and similar woven terry fabrics, ...",0,0,0,0,0,0,0,0,0,0,,57,0,0,13,0,0,0,0,0,0,,111,232,9,18,14,76,88,60,92,61
580410,"Tulles and other net fabrics (excluding woven, knitted or crocheted fabrics)",0,0,0,0,0,0,0,0,0,0,,0,0,38,2,12,13,7,0,0,40,,1058,1017,288,427,873,436,435,705,577,609
580430,"Handmade lace in the piece, in strips or in motifs (excluding fabrics of heading 6002 to 6006)",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,342,854,152,64,172,182,125,92,69,95
580790,"Labels, badges and similar articles, of textile materials, in the piece, in strips or cut to ...",1,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,,1738,1500,1448,1617,1085,612,825,1034,515,779
581092,"Embroidery of man-made fibres on a textile fabric base, in the piece, in strips or in motifs ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,43,22,0,0,0,,3202,4749,2087,1971,1340,1698,951,820,276,261
590500,Textile wallcoverings,0,0,0,0,0,0,0,0,0,0,,202,862,1739,2971,1593,216,83,0,0,0,,1453,899,873,796,625,1340,758,714,607,862
591000,"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,12,0,0,22,8,0,0,,7200,7076,5457,5762,4617,4016,4240,4032,4566,4991
600129,"Looped pile fabrics, knitted or crocheted (excluding of cotton or man-made fibres)",0,0,0,0,0,0,0,0,0,0,,186,73,28,109,190,85,680,0,0,0,,2409,16638,14715,18492,24562,29920,33939,32904,38355,42331
600534,"Printed warp knit fabrics of synthetic fibres """"incl. those made on galloon knitting machines"""", ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,52,47,41,34,109,0,0,0,0
600544,"Printed warp knit fabrics of artificial fibres """"incl. those made on galloon knitting machines"""", ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,0,0,0,,0,6,18,0,0,0,0,2,0,0
600632,"Dyed fabrics, knitted or crocheted, of synthetic fibres, of a width of > 30 cm (excluding ...""",0,0,0,0,0,0,0,0,0,0,,73,0,0,0,7,0,0,0,0,0,,867,1165,668,531,1027,408,294,408,287,1026
610323,"Men's or boys' ensembles of synthetic fibres, knitted or crocheted (excluding ski ensembles ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,6,13,191,0,0,0,0,,25,132,40,187,17,135,57,180,54,76
290516,"Octanol """"octyl alcohol"""" and isomers thereof""""",2501,0,12472,5801,679,0,0,0,0,0,,18324,14530,9929,6540,6039,6915,3903,3384,2075,3491,,6043,3498,20487,11609,7771,6430,14446,9114,12682,30857
390390,"Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile copolymers ...""",38,670,119,0,0,0,0,0,0,0,,859,2301,2549,4456,5019,8038,8115,4691,2754,7138,,23073,24439,44645,23313,22163,21454,23767,7875,7789,12241
390920,"Melamine resins, in primary forms",787,396,298,294,159,200,251,291,165,0,,0,217,73,145,485,1933,2032,1209,1373,806,,68241,11379,11682,9548,8930,9145,8653,7906,7007,8219
292142,Aniline derivatives and their salts,0,0,0,0,0,0,0,0,0,0,,0,0,0,17,3,0,0,0,0,0,,613,46,63,51,895,902,824,1025,993,908
292144,Diphenylamine and its derivatives; salts thereof,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,3572,3928,4053,2123,223,12138,17644,15559,14670,21041
292217,Methyldiethanolamine and ethyldiethanolamine,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,835,1107,1665,1671
292219,"Amino-alcohols, their ethers and esters; salts thereof (other than those containing > one ...""",0,0,0,0,0,0,0,0,0,0,,0,784,21082,12406,7183,13092,23583,23868,25913,354,,15432,17895,17750,15691,13509,15911,16339,14820,14489,18061
292221,Aminohydroxynaphthalenesulphonic acids and their salts,0,0,0,0,0,0,0,0,0,0,,81815,33776,16821,7263,4723,4664,6424,5052,3795,6649,,2764,1566,1900,2428,1659,1305,1781,927,318,63
292244,"Tilidine """"INN"""" and its salts""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
291533,N-Butyl acetate,0,0,0,0,0,0,0,0,0,0,,0,109,0,0,250,1379,161,0,55,0,,38051,83428,72568,48892,39811,25281,1443,19004,2371,3806
291613,Methacrylic acid and its salts,0,0,0,0,0,0,0,0,0,0,,0,0,41,0,0,0,159,0,0,0,,1245,1419,1488,1142,901,1821,2430,1476,1207,1771
291639,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their ...",0,0,0,0,0,0,0,0,0,0,,2874,472,0,0,6,11,4,166,0,0,,4759,4381,4605,4826,4848,5906,5382,5205,8099,9082
291711,"Oxalic acid, its salts and esters (excluding inorganic or organic compounds of mercury)",0,0,0,0,0,0,0,0,0,0,,0,0,6414,10527,7129,4102,1423,739,604,3201,,564,392,444,312,342,609,944,690,405,660
291713,"Azelaic acid, sebacic acid, their salts and esters",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,512,496,529,451,566,606,628,470,921,1315
291733,Dinonyl or didecyl orthophthalates,0,0,0,0,0,0,0,0,0,0,,0,0,0,206,1168,154,262,0,0,164,,3220,18023,16157,10983,10182,12418,6739,933,692,764
291735,Phthalic anhydride,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15164,8122,7887,1407,3081,6252,7135,8270,5982,7028
291910,"Tris""""2,3-dibromopropyl"""" phosphate""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,2,3,7,74,0,0,0,,0,0,0,0,0,0,0,0,1,0
292019,"Thiophosphoric esters """"phosphorothioates"""" and their salts; their halogenated, sulphonated, ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,441,500,371,132,709,148,160,227,225,275
292023,Trimethyl phosphite,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,26,8,103
292090,"Esters of other inorganic acids of non-metals and their salts; their halogenated, sulphonated, ...""",0,0,0,0,0,0,0,0,0,0,,977,446,292,230,1382,2621,63,36,0,0,,25351,30794,31211,32497,30161,25024,22601,21480,20602,25067
292111,"Methylamine, dimethylamine or trimethylamine and their salts",0,0,0,0,0,0,0,0,0,0,,1255,182,2998,5736,20680,49258,59846,31186,1345,1799,,1967,3238,3011,533,479,283,178,377,532,390
292119,"Acyclic monoamines and their derivatives; salts thereof (excluding methylamine, dimethylamine, ...",0,0,0,37,0,0,0,0,0,0,,3528,1166,1873,21,53,77,11,18,0,34,,26799,29643,28874,17805,12242,12668,13662,10359,15214,14646
81070,Fresh persimmons,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9,55,22,0,0,0,,6224,6735,7365,6641,6306,6270,5317,5167,6643,7172
81190,"Frozen fruit and nuts, uncooked or cooked by steaming or boiling in water, whether or not sweetened ...",0,176,181,0,0,0,0,0,0,0,,41,886,0,27,0,12,34,101,100,0,,1728,2107,2371,3461,4133,4317,4782,5178,5289,6648
90210,Green tea in immediate packings of <= 3 kg,0,0,0,0,0,0,0,0,0,0,,188,393,96,171,279,169,0,9,55,46,,9699,9704,10405,9923,8814,10498,13246,13261,8205,8168
90422,"Fruits of the genus Capsicum or of the genus Pimenta, crushed or ground",0,0,0,0,0,0,0,0,0,0,,33,0,0,163,0,18,237,0,0,7,,4931,5442,6116,5910,6194,5803,5927,6101,7071,7009
90510,"Vanilla, neither crushed nor ground",0,0,0,0,0,0,0,0,0,0,,0,0,0,20,12,3,15,238,94,3,,415,325,2545,411,687,1330,736,686,928,686
90932,"Cumin seeds, crushed or ground",0,0,0,0,0,0,0,0,0,0,,87,131,192,29,32,31,104,0,0,0,,475,484,531,490,890,509,467,627,571,643
91012,"Ginger, crushed or ground",0,0,0,0,0,0,0,0,0,0,,0,43,52,92,24,55,19,0,0,18,,216,202,216,253,327,318,367,319,438,380
100610,"Rice in the husk, """"paddy"""" or rough""""",0,0,0,0,0,0,0,0,0,0,,1255,560,791,1174,565,1247,2242,23,86,34,,0,54,0,4,20,0,0,0,0,55
100630,"Semi-milled or wholly milled rice, whether or not polished or glazed",0,0,0,0,0,0,0,0,0,0,,8973,12157,8964,7501,4126,9314,7087,0,0,0,,244751,295307,308799,249265,191024,196534,204971,218069,278520,235037
100710,"Grain sorghum, for sowing",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,39,0,0,0,0,0,0,0,0,0
100790,Grain sorghum (excluding for sowing),0,0,0,0,0,0,0,0,0,0,,0,0,97,12,21,0,0,0,0,0,,2,9,26,27,20,22,21,4,16,8
100850,"Quinoa """"Chenopodium quinoa""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,54,0,0,0,0,0,,31,49,279,246,445,614,811,906,887,840
110220,"Maize """"corn"""" flour""""",0,0,0,0,0,0,0,0,0,0,,131,138,0,246,269,129,95,180,213,147,,650,538,581,614,761,735,876,776,1160,1164
110610,"Flour, meal and powder of peas, beans, lentils and the other dried leguminous vegetables of ...",0,0,0,0,0,0,0,0,0,0,,844,1371,695,844,263,448,379,514,794,951,,482,590,587,454,743,568,511,687,944,750
110811,Wheat starch,0,0,0,0,0,0,0,0,0,0,,0,0,0,41,7,39,0,0,5,1,,10449,7626,7247,5516,3177,4807,16423,13268,12184,10386
120590,"High erucic rape or colza seeds """"yielding a fixed oil which has an erucic acid content of ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,76,37,31,3,0,0,0,,0,0,109,6,0,0,0,0,0,0
120721,Cotton seeds for sowing,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,5,1,0,0,0,0,6,2,58,23
120799,"Oil seeds and oleaginous fruits, whether or not broken (excluding edible nuts, olives, soya ...",0,0,0,0,0,0,0,0,0,0,,0,42,0,0,20,2,0,0,0,0,,1390,1340,1897,1821,1472,1914,2488,3175,2286,2597
120929,"Seeds of forage plants for sowing (excluding of cereals and of sugar beet, alfalfa, clover ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,17,1,73,22,9,87,124,,1375,689,293,151,134,122,411,611,261,378
120930,"Seeds of herbaceous plants cultivated mainly for flowers, for sowing",0,0,0,0,0,0,0,0,0,0,,91,113,0,11,0,0,0,0,0,0,,814,620,706,503,335,285,336,356,227,156
121010,"Hop cones, fresh or dried (excluding ground, powdered or in the form of pellets)",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,15,9,3,3
130232,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether ...",0,0,0,0,0,0,0,0,0,0,,47,509,0,56,967,1650,999,0,0,0,,20078,8050,4010,2103,1329,693,639,883,649,1367
140190,"Reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, lime bark and other vegetable ...",0,0,0,0,0,0,0,0,0,0,,0,0,254,349,33,252,0,0,3,0,,168,198,157,150,678,68,163,115,45,76
151319,"Coconut oil and its fractions, whether or not refined, but not chemically modified (excluding ...",0,0,0,0,0,0,0,0,0,0,,651,116,1009,834,6,16,17,35,0,0,,33245,30379,45746,38773,43930,40589,50514,38751,24642,44651
152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,0,0,0,0,0,0,0,0,0,0,,0,0,1500,1517,34,314,527,382,549,173,,51,7,749,99,5189,10023,575,489,170,6
160413,"Prepared or preserved sardines, sardinella and brisling or sprats, whole or in pieces (excluding ...",0,0,0,0,0,0,0,0,0,0,,43,0,64,22,9,62,0,0,0,0,,10445,9885,9886,8887,8241,7316,7125,7159,14779,7394
160415,"Prepared or preserved mackerel, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,0,,0,0,677,1,0,0,3087,0,0,0,,16332,4579,7110,8560,9076,7152,5127,6331,13639,9276
160562,"Sea urchins, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,27,26,959,39,145,148,120,180,79,149
170113,"Raw cane sugar, in solid form, not containing added flavouring or colouring matter, obtained ...",0,0,0,0,0,0,0,0,0,0,,0,28826,49919,18593,16210,24608,26252,22045,1354,0,,655,660,362,366,223,321,464,483,499,173
170250,Chemically pure fructose in solid form,0,0,0,0,0,0,0,0,0,0,,30,0,0,17,41,24,90,45,134,0,,1273,1113,1116,1665,1132,1221,2206,1900,1467,1917
180100,"Cocoa beans, whole or broken, raw or roasted",0,0,0,0,0,0,0,0,0,0,,0,102,0,0,115,0,14,0,7,0,,214987,193433,269608,266344,269200,181312,213485,216230,227346,263430
180632,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of <= 2 kg (excluding ...",0,0,0,0,0,0,0,0,0,0,,591,220,573,287,767,96,94,0,13,124,,42403,45457,40959,40696,39604,47975,46167,45085,21603,26016
190490,"Cereals (excl. maize [corn]) in grain or flake form or other worked grains, pre-cooked or otherwise ...",0,0,0,0,0,0,0,0,0,0,,259,110,915,1245,3234,156,2388,134,43,4,,3985,4145,4735,4729,5398,6209,6309,6441,9074,7526
200210,"Tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",0,0,0,0,0,0,0,0,0,0,,124,0,0,0,1,11,6,0,0,0,,2334,2683,3450,2893,3003,2997,2496,2634,3585,2315
200540,"Peas """"Pisum Sativum"""", prepared or preserved otherwise than by vinegar or acetic acid (excluding ...""",1,5,0,1,2,1,2,0,1,0,,84,208,448,521,743,881,1140,4113,1815,991,,1731,1778,1657,1462,1346,1312,1355,1114,5684,891
200559,"Unshelled beans """"Vigna spp., Phaseolus spp."""", prepared or preserved otherwise than by vinegar ...""",17,18,0,0,0,0,0,0,0,0,,225,154,92,1523,1579,2330,1266,648,26,0,,3283,3462,4199,3263,3191,3222,2905,3074,4276,2154
200799,"Jams, jellies, marmalades, pur?es or pastes of fruit, obtained by cooking, whether or not containing ...",0,0,0,1,0,0,0,0,0,0,,6111,2635,1973,2526,2338,2815,2923,2350,3248,3359,,13315,16398,15425,14753,14117,13462,14868,13947,13241,16387
200811,"Groundnuts, prepared or preserved (excluding preserved with sugar)",0,0,0,0,0,0,0,0,0,0,,582,1213,1457,1734,1365,379,174,59,11,25,,17980,21873,18335,18926,19023,18214,19047,18596,20315,20091
200860,"Cherries, prepared or preserved, whether or not containing added sugar or other sweetening ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1813,1948,1478,1905,1692,1848,1809,1662,1313,1188
200880,"Strawberries, prepared or preserved, whether or not containing added sugar or other sweetening ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,5,1,0,0,27,44,0,,187,244,449,123,196,178,310,545,507,534
200921,"Grapefruit juice, unfermented, Brix value <= 20 at 20¡ÆC, whether or not containing added sugar ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,36,55,263,1397,585,107,81,,186,121,114,78,87,154,142,137,129,131
200979,"Apple juice, unfermented, Brix value > 20 at 20¡ÆC, whether or not containing added sugar or ...",1,0,0,0,1,0,0,0,0,0,,3779,2851,2471,499,9855,4300,676,958,564,492,,4742,4859,4706,4188,4370,3645,3497,3862,2855,3959
210111,"Extracts, essences and concentrates, of coffee",0,0,0,0,0,0,0,0,0,0,,0,0,30,9,163,25,151,187,1196,520,,72596,65850,61620,71301,54472,57099,64704,72287,67597,65161
210330,"Mustard flour and meal, whether or not prepared, and mustard",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,11,9,0,0,0,0,,1174,1340,1303,966,1158,1103,1173,1331,989,1279
210420,"Food preparations consisting of finely homogenised mixtures of two or more basic ingredients, ...",0,0,0,0,0,0,0,0,0,0,,2656,3614,12379,21293,10599,7012,4465,1225,1734,2754,,2205,2011,2080,1681,2240,2169,2456,2055,2437,2183
210500,"Ice cream and other edible ice, whether or not containing cocoa",1,0,0,0,0,0,0,0,0,0,,1382,2113,1708,2311,2863,2440,2487,2771,1757,2474,,37131,38517,40591,37691,38600,39133,42898,43644,51353,61938
210610,Protein concentrates and textured protein substances,0,0,0,0,0,0,0,0,0,0,,0,0,116,72,455,563,5,0,0,0,,22841,25157,27341,31237,30676,31386,26647,26768,44227,24722
220291,Non-alcoholic beer <= 0.5% vol alc,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,23349,,0,0,0,0,0,0,436,491,779,1014
220429,"Wine of fresh grapes, incl. fortified wines, and grape must whose fermentation has been arrested ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2731,4895,3463,3066,3410,3796,2895,700,851,743
220590,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0,0,0,0,0,27,0,0,0
220830,Whiskies,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,670768,740276,564087,531711,550553,604565,671355,634198,568266,621071
220860,Vodka,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,32002,37656,35124,27054,31133,32026,31276,30500,17347,18012
230400,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,332,0,6,0,0,0,86,,9131,9918,10419,9545,7620,8194,9215,8904,7883,11291
230630,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,315,1,3,3
230990,Preparations of a kind used in animal feeding (excluding dog or cat food put up for retail ...,0,0,0,0,0,0,0,0,0,0,,5216,13756,18787,23025,25590,29868,37035,39885,42848,52541,,62022,53357,49521,47293,54329,51972,54891,48252,76501,111455
240110,"Tobacco, unstemmed or unstripped",0,0,0,0,0,0,0,0,0,0,,0,0,0,15,29,2,5,0,0,0,,5732,756,327,102,1357,733,17,28,1816,90
240120,"Tobacco, partly or wholly stemmed or stripped, otherwise unmanufactured",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,47,80,0,0,0,,83515,131017,94758,84411,78947,72948,55132,85903,69053,65851
