Product code,Product label,"Taipei, Chinese's imports from Saudi Arabia-Value in 2012","Taipei, Chinese's imports from Saudi Arabia-Value in 2013","Taipei, Chinese's imports from Saudi Arabia-Value in 2014","Taipei, Chinese's imports from Saudi Arabia-Value in 2015","Taipei, Chinese's imports from Saudi Arabia-Value in 2016","Taipei, Chinese's imports from Saudi Arabia-Value in 2017","Taipei, Chinese's imports from Saudi Arabia-Value in 2018","Taipei, Chinese's imports from Saudi Arabia-Value in 2019","Taipei, Chinese's imports from Saudi Arabia-Value in 2020","Taipei, Chinese's imports from Saudi Arabia-Value in 2021",Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,"Taipei, Chinese's imports from world- ","Taipei, Chinese's imports from world-Value in 2012","Taipei, Chinese's imports from world-Value in 2013","Taipei, Chinese's imports from world-Value in 2014","Taipei, Chinese's imports from world-Value in 2015","Taipei, Chinese's imports from world-Value in 2016","Taipei, Chinese's imports from world-Value in 2017","Taipei, Chinese's imports from world-Value in 2018","Taipei, Chinese's imports from world-Value in 2019","Taipei, Chinese's imports from world-Value in 2020","Taipei, Chinese's imports from world-Value in 2021"
401150,"New pneumatic tyres, of rubber, of a kind used for bicycles",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,2,3,0,0,0,,27503,27983,30741,28885,21880,20708,22091,25351,23945,35027
401163,"Pneumatic tyres, new, of rubber, having a """"herring-bone"""" or similar tread, of a kind used ...""",0,0,0,0,0,0,0,0,0,0,,0,78,0,16,8,0,0,0,0,0,,700,437,423,420,168,0,0,0,0,0
401193,"Pneumatic tyres, new, of rubber, of a kind used on construction or industrial handling vehicles ...""",0,0,0,0,0,0,0,0,0,0,,0,71,41,21,642,0,0,0,0,0,,1588,543,654,721,812,0,0,0,0,0
401199,"Pneumatic tyres, new, of rubber (excluding having a """"herring-bone"""" or similar tread and ...""",0,0,0,0,0,0,0,0,0,0,,79,354,712,397,73,304,80,0,0,18,,8200,7922,7840,7354,6503,62,0,0,0,0
401511,"Surgical gloves, of vulcanised rubber (excluding fingerstalls)",0,0,0,0,0,0,0,0,0,0,,2712,178,88,1216,808,135,317,108,523,0,,4496,4262,4788,4600,4167,4801,5602,5486,9356,7999
401694,"Boat or dock fenders, whether or not inflatable, of vulcanised rubber (excluding hard rubber ...",0,0,0,0,0,0,0,0,0,0,,496,0,0,51,46,61,73,0,1198,1,,347,323,1417,1094,672,551,1812,2226,1091,541
410190,"Butts, bends, bellies and split raw hides and skins of bovine """"incl. buffalo"""" or equine ...""",0,0,0,0,0,0,0,0,0,0,,0,0,85,0,0,1,11,0,0,124,,0,8,0,0,0,0,0,0,61,297
410221,"Raw skins of sheep or lambs, without wool on, pickled, whether or not split",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,190,875,,3,1,0,0,0,0,0,0,0,0
410411,"Full grains, unsplit and grain splits, in the wet state """"incl. wet-blue"""", of hides and skins ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,755,1495,60,0,0,0,0,,11084,21786,25845,17540,12182,9909,7919,4483,3338,4341
410441,"Full grains leather, unsplit and grain splits leather, in the dry state """"crust"""", of hides ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,142,0,0,0,0,21,129,,22123,26451,29402,19591,15922,15225,12389,10219,8438,10932
411410,"Chamois leather, incl. combination chamois leather (excluding glac?-tanned leather subsequently ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,10,9,17,1,6,5,9,24,24,13
411510,"Composition leather based on leather or leather fibre, in slabs, sheets or strip, whether or ...",0,0,0,0,0,0,0,0,0,0,,0,0,75,5,15,1,0,0,0,0,,2307,2211,1816,1331,1240,1636,2327,7795,5349,2217
420291,"Travelling-bags, insulated food or beverage bags, toilet bags, rucksacks, shopping-bags, map-cases, ...",0,0,0,0,0,0,0,0,0,0,,0,59,228,492,122,189,74,7,0,11,,2182,2972,6870,6386,12748,15022,18168,21851,18548,19490
430211,"Tanned or dressed furskins of mink, whole, with or without heads, tails or paws, not assembled",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,76,0,6,4,7,15,0,27,2,66
440140,"Sawdust and wood waste and scrap, not agglomerated",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1233,1569,1530,1394,1574
440311,"Wood in the rough, treated with paint, stains, creosote or other preservatives, coniferous ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,87,73,113,214,22
440398,"Eucalyptus """"Eucalyptus spp."""" in the rough, whether or not stripped of bark or sapwood, or ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,142,153,299,930
440410,"Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; ...",0,0,0,0,0,0,0,0,0,0,,269,288,356,322,153,9,28,0,0,0,,672,827,578,639,504,338,287,300,246,277
440611,"Railway or tramway sleepers """"cross-ties"""" of wood, not impregnated, coniferous""""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,7,50,56,0
440712,"Fir """"Abies spp."""" and spruce """"Picea spp."""" sawn or chipped lengthwise, sliced or peeled, ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,158,,0,0,0,0,0,29894,38030,71673,76222,149548
440810,"Sheets for veneering, incl. those obtained by slicing laminated wood, for coniferous plywood ...",0,0,0,0,0,0,0,0,0,0,,1154,516,210,1049,30,51,182,0,0,0,,917,510,871,1605,948,4083,7079,9119,11138,7910
440831,"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,3,1,1,17,0,0,1,,41651,45918,35080,35793,644,10066,204,47,155,400
440922,"Tropical wood, incl. strips and friezes for parquet flooring, not assembled, continuously ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,114,271,451,705,530
441019,"Waferboard and similar board, of wood, whether or not agglomerated with resins or other organic ...",0,0,0,0,0,0,0,0,0,0,,1068,715,492,1486,205,38,353,392,1150,2967,,1159,1002,1465,636,797,693,641,545,230,127
441114,"Medium density fibreboard """"MDF"""" of wood, of a thickness >?9?mm""""",0,0,0,0,0,0,0,0,0,0,,172,44,0,83,327,201,113,41,88,274,,17113,15275,17145,14416,12897,12774,12816,11611,12927,19514
441912,Chopsticks of bamboo,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,7491,7763,8172,8088,8385
441990,"Tableware and kitchenware, of wood (excl. of bamboo or tropical wood, and interior fittings, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,228,,0,0,0,0,0,12008,12725,11840,14481,14716
442090,"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery, and similar articles, ...",0,0,0,0,0,0,0,0,0,0,,0,112,75,213,245,152,139,33,10,54,,1568,1788,1398,1973,2171,2754,3505,3523,2556,3073
442191,"Articles of bamboo, n.e.s.",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,9,,0,0,0,0,0,4019,5125,6336,7315,10681
460192,"Plaits and similar products, of bamboo plaiting materials, whether or not assembled into strips; ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,24,20,82,112,226,213,173,168,200,252
470319,"Unbleached non-coniferous chemical wood pulp, soda or sulphate (excluding dissolving grades)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,166,0,0,0,,1,2,0,0,0,0,0,0,0,0
470321,"Semi-bleached or bleached coniferous chemical wood pulp, soda or sulphate (excluding dissolving ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,153440,158350,165297,159501,139187,150348,182889,150754,114262,105154
470620,"Pulps of fibres derived from recovered """"waste and scrap"""" paper or paperboard""""",0,0,0,0,0,0,0,0,0,0,,91,1458,0,65,17,75,105,0,0,2,,741,336,610,562,495,765,572,2749,2216,1104
470710,"Recovered """"waste and scrap"""" paper or paperboard of unbleached kraft paper, corrugated paper ...""",0,102,0,0,0,1259,172,0,0,0,,12701,17978,13785,11049,7703,5702,13871,3186,3019,1280,,160268,144916,140091,101475,118556,235941,193521,171880,176044,368529
480220,"Paper and paperboard of a kind used as a base for photosensitive, heat-sensitive or electrosensitive ...",0,0,0,0,0,0,0,0,0,0,,77,0,0,46,711,132,1185,283,0,5,,1297,572,2184,853,1181,955,1663,424,367,475
480240,"Wallpaper base, uncoated",0,0,0,0,0,0,0,0,0,0,,0,0,0,22,2,61,7,0,0,0,,3166,2551,2454,2141,1825,1090,1867,1430,1146,1159
480254,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,23,53,4,0,6,,5864,6260,5630,5624,3829,4032,3337,3529,3570,3136
480419,"Kraftliner, uncoated, in rolls of a width > 36 cm (excluding unbleached and goods of heading ...",0,0,0,0,0,0,0,0,0,0,,23106,30975,37072,30945,5434,146,472,142,704,76,,16965,12788,13460,12929,11961,13431,14459,13623,16985,16920
480451,"Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or ...",0,0,0,0,0,0,0,0,0,0,,0,0,28,22,2,0,25,23,36,425,,1700,2982,2386,2302,1952,2611,2440,2301,2535,2982
480700,"Composite paper and paperboard made by sticking flat layers of paper or paperboard together ...""",0,0,0,0,0,0,0,0,0,0,,1392,808,191,153,661,1343,1612,2620,1752,5497,,951,912,1131,1316,899,596,786,570,542,544
480820,"Sack kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls of a ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
480840,"Kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls of a width ...",0,0,0,0,0,0,0,0,0,0,,88,157,0,29,12,1045,1013,635,869,3444,,0,656,4580,3498,2659,2803,2161,2341,1935,2611
480990,"Transfer papers, incl. coated or impregnated paper for duplicator stencils or offset plates, ...",0,0,0,0,0,0,0,0,0,0,,332,1970,88,88,224,21,0,0,0,0,,12102,13290,13847,14624,11347,10408,12925,10964,11233,12883
481014,"Paper and paperboard used for writing, printing or other graphic purposes, not containing fibres ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,25,40,6,0,0,322,4113,,192,343,1157,355,117,244,290,161,203,237
481092,"Multi-ply paper and paperboard, coated on one or both sides with kaolin or other inorganic ...",0,0,0,0,0,0,0,0,0,0,,251,194,681,725,1170,846,2201,200,1168,158,,3477,2740,1924,2322,5408,8593,12492,13365,13640,21257
481160,"Paper and paperboard, coated, impregnated or covered with wax, paraffin wax, stearin, oil or ...",0,0,0,0,0,0,0,0,0,0,,30,0,0,0,0,0,0,0,0,0,,8698,7719,7207,6103,6923,7075,5278,4286,3094,3396
481690,"Copying or transfer papers, in rolls of a width of <= 36 cm or in rectangular or square sheets ...",0,0,0,0,0,0,0,0,0,0,,613,311,142,610,111,13,415,0,7,28,,8393,6011,6313,6819,5561,4661,5032,4023,3212,2730
481890,"Paper, cellulose wadding or webs of cellulose fibres, of a kind used for household or sanitary ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,112,43,54,,2957,3307,6444,6955,7105,8088,10533,12398,12831,14792
481930,"Sacks and bags, of paper, paperboard, cellulose wadding or webs of cellulose fibres, having ...",0,0,0,0,0,0,0,0,0,0,,4221,3323,5777,3103,2282,2709,7233,5018,1042,1230,,5787,4893,2763,2479,3034,4848,6328,7993,7768,6231
481940,"Sacks and bags, incl. cones, of paper, paperboard, cellulose wadding or webs of cellulose fibres ...",0,0,0,0,0,0,0,0,0,0,,12046,4302,7940,7283,6839,3759,4892,4667,4773,6585,,12601,12822,13969,14335,15254,17120,17760,18848,20851,24995
482210,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard, whether or not ...",0,0,0,0,0,0,0,0,0,0,,0,72,934,86,219,135,0,11,0,0,,1249,1171,724,630,596,808,253,169,166,230
482320,"Filter paper and paperboard, in strips or rolls of a width <= 36 cm, in rectangular or square ...",0,0,0,0,0,0,0,0,0,0,,0,0,52,0,5,7494,2942,4633,3183,205,,6701,6773,6411,8013,8218,7495,7303,6531,6590,7137
482340,"Rolls, sheets and dials, printed for self-recording apparatus, in rolls of a width <= 36 cm, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,172,209,240,216,398,679,394,,2843,2493,2405,1894,1568,1796,1876,1839,1694,1520
490400,"Music, printed or in manuscript, whether or not bound or illustrated",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,13,0,0,0,0,,755,692,600,722,544,270,522,460,476,687
490591,"Maps and hydrographic or similar charts of all kinds, incl. atlases and topographical plans, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,180,201,0,0,0,0,0,,165,184,157,171,122,64,61,29,1,9
500300,"Silk waste, incl. cocoons unsuitable for reeling, yarn waste and garnetted stock",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,33,28,368,8,170,17,17,49,57
510111,"Greasy shorn wool, incl. fleece-washed wool, neither carded nor combed",0,0,0,0,0,0,0,0,0,0,,1211,2163,3022,1226,2464,3592,1818,951,760,651,,40794,17170,17733,17621,13230,12973,19609,13696,3634,0
510211,"Hair of Kashmir """"cashmere"""" goats, neither carded nor combed""""",0,0,0,0,0,0,0,0,0,0,,0,66,0,24,0,0,0,0,0,0,,0,0,107,0,0,0,0,0,1,0
510810,Carded yarn of fine animal hair (excluding that of wool or that put up for retail sale),0,0,0,0,0,0,0,0,0,0,,0,0,0,29,63,0,0,0,0,0,,11,28,561,5,7,13,15,30,75,252
510910,"Yarn containing >= 85% wool or fine animal hair by weight, put up for retail sale",0,0,0,0,0,0,0,0,0,0,,0,69,0,0,154,0,41,0,0,0,,527,529,589,736,437,467,230,250,248,236
511190,"Woven fabrics containing predominantly, but < 85% carded wool or carded fine animal hair by ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,97,0,0,0,0,,596,478,322,176,228,124,130,161,117,82
511300,Woven fabrics of coarse animal hair or of horsehair (excluding fabrics for technical uses of ...,0,0,0,0,0,0,0,0,0,0,,0,0,162,4,1,1,9,0,0,0,,0,17,0,9,5,26,4,20,11,8
520100,"Cotton, neither carded nor combed",0,0,0,0,0,0,0,0,0,0,,0,0,0,13,24,9,4,0,3,0,,363987,383913,326497,280388,211250,222069,253486,184926,98694,117651
520512,"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37425,32692,25551,23583,23756,24393,26790,21460,20976,22443
520533,"Multiple """"folded"""" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,304,0,51,111,0,0,0,0,0,0
520645,"Multiple """"folded"""" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,9,0,3,6,0,1,1271,3,27,6
520813,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m©÷, in three-thread ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18121,20979,15083,12349,11589,8807,10298,5987,8063,8647
520821,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m©÷, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,,329,247,181,224,101,32,45,47,67,51
520833,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m©÷, in three-thread ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,279,491,434,448,370,459,624,102,112,120
520841,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m©÷, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,163,0,0,0,0,0,,168,210,195,194,129,78,50,80,50,34
520939,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, dyed (excluding ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1006,723,612,409,316,326,315,235,259,470
520951,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,258,401,392,342,297,256,218,285,247,281
521019,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",0,0,0,0,0,0,0,0,0,0,,1141,3498,895,7124,2435,2738,107,321,1517,40,,10,47,1,2,5,3,5,11,0,0
521029,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",0,0,0,0,0,0,0,0,0,0,,0,28,0,0,19,0,0,0,0,0,,473,298,352,365,324,403,170,12,1,0
521041,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,87,55,118,285,170,84,93,66,40,78
521131,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,457,369,86,100,105,101,61,62,39,9
521214,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those ...",0,0,0,0,0,0,0,0,0,0,,56,0,0,0,5,19,13,43,0,1,,356,415,464,148,132,153,142,64,97,73
521225,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,506,633,748,699,571,610,271,228,83,84
530110,"Flax, raw or retted",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,7
530290,"True hemp """"Cannabis sativa L."""", processed but not spun; tow and waste of hemp, incl. yarn ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,221,109,0,0,0,0,13,3
530929,"Woven fabrics of flax, containing predominantly, but < 85% flax by weight, dyed, made of yarn ...",0,0,0,0,0,0,0,0,0,0,,0,0,59,24,38,0,0,0,0,7,,286,396,370,350,238,258,360,427,284,243
540249,"Synthetic filament yarn, incl. synthetic monofilament of < 67 decitex, single, untwisted or ...",0,0,0,0,0,0,0,0,0,0,,104,0,0,12,92,98,0,11,0,0,,41719,55983,60684,48862,21960,14061,8419,7016,7504,18794
540252,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, with a twist of > 50 ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,11,12,0,135,,1500,1129,32,72,47,210,128,331,644,1499
540263,"Multiple """"folded"""" or cabled filament yarn of polypropylene, incl. monofilament of < 67 decitex ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,57,74,94,35,0
540500,Artificial monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip ...,0,0,0,0,0,0,0,0,0,0,,613,315,646,468,81,42,0,0,100,283,,47,3,29,54,0,32,13,14,4,0
540710,"Woven fabrics of high-tenacity yarn, nylon, other polyamides or polyesters, incl. monofilament ...",0,0,0,0,0,0,0,0,0,0,,7508,241,657,1110,1349,991,519,221,114,7243,,1892,3421,3081,2059,3089,3277,3071,4904,6068,4392
540741,"Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,3,11,0,0,17,0,0,,6775,4953,8466,8482,7279,8349,6364,11077,7929,8996
540744,Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,20,0,0,0,,176,88,213,194,252,734,175,73,81,63
540754,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament ...",0,0,0,0,0,0,0,0,0,0,,0,32,0,3,20,16,5,0,7,0,,859,712,1780,2485,3637,4610,4098,2965,3523,3821
540821,"Woven fabrics of yarn containing >= 85% artificial filament by weight, incl. monofilament of ...",0,0,0,0,0,0,0,0,0,0,,0,39,0,0,0,152,153,0,0,0,,242,137,77,59,13,31,35,67,14,56
540832,"Woven fabrics of yarn containing predominantly, but < 85% artificial filament by weight, incl. ...",0,0,0,0,0,0,0,0,0,0,,0,48,0,1,190,0,0,0,0,0,,983,776,842,539,417,570,528,497,442,480
550320,"Staple fibres of polyesters, not carded, combed or otherwise processed for spinning",0,0,0,0,0,0,0,0,0,0,,5328,2855,243,864,1466,467,258,2430,30,341,,11948,10702,11750,10455,11533,15622,18939,18434,20299,20452
550340,"Staple fibres of polypropylene, not carded, combed or otherwise processed for spinning",0,0,0,0,0,0,0,0,0,0,,3882,6282,21750,38085,34677,41202,50401,37545,32136,59678,,5617,4293,5500,5817,4784,5733,6119,6040,7924,7913
550520,"Waste of artificial staple fibres, incl. noils, yarn waste and garnetted stock",0,0,0,0,0,0,0,0,0,0,,0,0,237,428,0,60,4,0,0,0,,112,116,24,1,4,0,5,0,0,0
550931,Single yarn containing >= 85% acrylic or modacrylic staple fibres by weight (excluding sewing ...,0,0,0,0,0,0,0,0,0,0,,106,0,0,0,0,0,0,0,0,0,,2519,1060,1366,1105,832,741,1183,2685,2310,2477
550959,"Yarn containing predominantly, but < 85% polyester staple fibres by weight, other than that ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,18,0,324,135,0,0,0,,2674,2902,2564,1801,1771,1445,998,1282,996,749
551110,"Yarn containing >= 85% synthetic staple fibres by weight, put up for retail sale (excluding ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,72,171,268,98,66,202,81,48,128,63
551130,"Yarn of artificial staple fibres, put up for retail sale (excluding sewing thread)",0,0,0,0,0,0,0,0,0,0,,662,0,0,0,0,0,0,0,0,0,,3,3,4,3,9,2,5,4,11,6
551299,"Woven fabrics containing >= 85% synthetic staple fibres by weight, dyed, made of yarn of different ...",0,0,0,0,0,0,0,0,0,0,,139,0,0,10,0,34,0,0,0,0,,432,969,1037,501,200,262,194,132,195,102
551321,"Plain woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, ...",0,0,0,0,0,0,0,0,0,0,,40,0,0,5,58,9,47,0,0,0,,92,25,10,7,1,24,57,1,9,12
551349,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,98,96,27,61,61,43,485,0,0,0,,82,77,9,5,1,2,4,17,6,0
551411,"Plain woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, ...",0,0,0,0,0,0,0,0,0,0,,0,87,412,70,22,61,70,0,14,32,,7,51,245,127,175,195,92,136,0,0
551423,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,113,2,0,55,0,0,0,0,,36,44,33,105,29,104,96,39,67,60
551621,"Woven fabrics containing predominantly, but < 85% artificial staple fibres, mixed principally ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,0,0,,5,0,8,2,0,0,0,0,3,3
551643,"Woven fabrics containing predominantly, but < 85% artificial staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,98,37,62,40,47,37,41,57,11,34
560130,Textile flock and dust and mill neps,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1739,2199,2127,1844,2033,2080,2759,1922,1771,2675
560210,"Needleloom felt and stitch-bonded fibre fabrics, whether or not impregnated, coated, covered ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,22,0,25,13,3,14,,133,118,384,243,500,538,821,1248,1361,3166
560221,"Felt, not impregnated, coated, covered or laminated, of wool or fine animal hair, n.e.s. (excluding ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,18,,628,671,576,733,1137,1196,1291,1127,817,702
560314,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of man-made filaments, ...",0,0,0,0,0,0,0,0,0,0,,37,0,158,21,34,164,189,544,430,20,,10263,10913,9416,9593,12217,7045,6536,8381,7491,7112
560394,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing > than ...",0,0,0,0,0,0,0,0,0,0,,1631,932,1964,4701,5500,6387,8088,7149,7856,8808,,47708,43362,41360,28892,23467,25273,26954,18070,15078,17196
