Product code,Product label,"Viet Nam's imports from Taipei, Chinese-Value in 2012","Viet Nam's imports from Taipei, Chinese-Value in 2013","Viet Nam's imports from Taipei, Chinese-Value in 2014","Viet Nam's imports from Taipei, Chinese-Value in 2015","Viet Nam's imports from Taipei, Chinese-Value in 2016","Viet Nam's imports from Taipei, Chinese-Value in 2017","Viet Nam's imports from Taipei, Chinese-Value in 2018","Viet Nam's imports from Taipei, Chinese-Value in 2019","Viet Nam's imports from Taipei, Chinese-Value in 2020","Viet Nam's imports from Taipei, Chinese-Value in 2021","Taipei, Chinese's exports to world- ","Taipei, Chinese's exports to world-Value in 2012","Taipei, Chinese's exports to world-Value in 2013","Taipei, Chinese's exports to world-Value in 2014","Taipei, Chinese's exports to world-Value in 2015","Taipei, Chinese's exports to world-Value in 2016","Taipei, Chinese's exports to world-Value in 2017","Taipei, Chinese's exports to world-Value in 2018","Taipei, Chinese's exports to world-Value in 2019","Taipei, Chinese's exports to world-Value in 2020","Taipei, Chinese's exports to world-Value in 2021",Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
401180,"New pneumatic tyres, of rubber, of a kind used on construction, mining or industrial handling ...",0,0,0,0,0,0,2,1,1,,,0,0,0,0,0,14840,12060,8596,8145,13164,,0,0,0,0,0,0,17196,26701,29044,44828
401192,"Pneumatic tyres, of rubber, new, of a kind used on agricultural or forestry vehicles and machines ...""",43,16,8,15,14,10,0,0,0,,,2606,2303,2321,1815,1947,25,0,0,0,0,,829,567,633,419,339,485,0,0,0,
401519,"Gloves, mittens and mitts, of vulcanised rubber (excl. of a kind used for medical, surgical, ...",666,812,520,481,387,294,249,154,128,,,13955,12767,12679,12829,8977,7639,8126,6291,14308,15710,,13189,13276,14954,18916,20618,31208,32961,34694,44200,81699
401693,"Gaskets, washers and other seals, of vulcanised rubber (excluding hard rubber and those of ...",4285,3957,3554,5019,5475,11335,6890,6729,7340,,,130150,134475,148159,148201,152556,187446,199931,198089,184592,260543,,89540,101758,130167,145359,208161,409059,206795,209498,208497,147235
410449,"Hides and skins of bovine """"incl. buffalo"""" or equine animals, in the dry state """"crust"""", ...""",32160,13959,2576,2145,2372,2148,886,420,831,,,126462,154541,170171,119050,64606,37170,34096,30702,17109,21553,,145401,62254,9244,20434,26923,22009,67134,73391,63977,25419
410719,"Leather """"incl. parchment-dressed leather"""" of the whole hides and skins of bovine """"incl. ...""",3854,3126,706,940,73,75,843,3515,1230,,,38915,33251,33964,24997,21189,21973,19531,18644,9660,14204,,18630,18148,4100,77100,57128,30168,52656,48718,32836,43337
411310,"Leather further prepared after tanning or crusting """"incl. parchment-dressed leather"""", of ...""",1934,1363,2099,1509,1482,1406,450,323,522,,,6513,5685,5941,2645,1783,1052,508,338,76,166,,21793,31885,41487,46226,48800,57495,58951,56901,42165,29144
430219,"Tanned or dressed furskins, whole, with or without heads, tails or paws, not assembled (excluding ...",2,0,0,0,6,0,0,0,0,,,0,22,7,5,0,0,0,0,0,2,,44114,50908,64040,69851,53766,63893,57832,58059,44963,67020
430390,"Articles of furskin (excluding articles of apparel, clothing accessories and goods of chapter ...",6,6,19,3,19,3,20,3,1,,,57,5,65,257,205,133,142,196,421,54,,1944,2597,2773,1688,6930,6373,5714,9003,3375,7671
440139,"Sawdust and wood waste and scrap, agglomerated in logs or similar forms (excl. pellets and ...",24,0,38,9,31,10,11,0,1,,,0,80,657,344,215,144,139,73,28,8,,495,173,481,516,334,279,275,140,183,1077
440325,"Coniferous wood in the rough, of which the smallest cross-sectional dimension is =>15 cm, whether ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,51,0,12,46,0,,0,0,0,0,0,0,164,101,143,3668
440397,"Poplar and aspen """"Populus spp."""" in the rough, whether or not stripped of bark or sapwood, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1017,1241,1425,7455
440399,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared (excluding ...""",371,263,395,450,80,68,69,34,11,,,7158,13076,12363,7555,8203,8169,4324,2051,1174,2832,,287246,383498,471189,421516,516984,604195,452579,390299,316582,85213
440797,"Poplar and aspen """"Populus spp."""", sawn or chipped lengthwise, sliced or peeled, whether or ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,3,0,0,0,0,,0,0,0,0,0,0,44567,75249,81177,82036
441113,"Medium density fibreboard """"MDF"""" of wood, of a thickness >?5?mm but <=?9?mm""""",3,1,18,0,101,0,70,1,0,,,1287,454,319,66,176,44,11,0,11,30,,15522,14800,16963,19184,18588,21332,19058,18054,16473,21193
441299,"Laminated wood with both outer plies of coniferous wood (excl. of bamboo, with an outer ply ...",339,94,117,224,17,106,54,279,41,,,2718,1103,2088,842,2795,5997,937,4049,3511,5640,,64876,66074,90449,75750,80332,107385,96797,97004,77103,10979
441600,"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves",0,0,0,1,0,0,0,1,0,,,44,20,31,40,25,16,21,20,12,25,,64,32,4,90,194,219,151,123,185,277
441873,"Flooring panels, assembled, of bamboo or with at least the top wear layer of bamboo",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,345,397,653,369
442190,"Other articles of wood, n.e.s.",338,350,1064,894,249,459,0,0,0,,,34730,36822,29928,30589,26361,485,0,0,0,0,,2589,2814,4253,4199,4728,6860,0,0,0,273
450200,"Natural cork, debacked or roughly squared, or in square or rectangular blocks, plates, sheets ...",0,0,0,0,0,0,0,0,0,,,97,10,33,17,15,13,38,12,81,35,,25,22,64,9,12,28,175,5,13,5
470692,"Chemical pulp of fibrous cellulosic material (excluding that of bamboo, wood, cotton linters ...",61,22,20,23,3,1,2,39,0,,,6602,10688,7852,3586,870,311,240,151,13,164,,265,301,399,176,248,395,399,1990,767,5615
480411,"Unbleached kraftliner, uncoated, in rolls of a width > 36 cm",102,8,0,0,822,1519,386,1317,849,,,1,4,103,23,979,4257,8673,5215,5597,8941,,2538,2230,1143,2698,3344,9713,5499,13079,20194,34313
480442,"Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ...",0,0,0,0,0,0,0,0,0,,,5700,2532,1656,1613,1827,1605,1500,1790,1545,1324,,116,15,0,2,2,2,46,1,6,469
480459,"Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ...",5430,3418,1277,939,248,1278,84,41,149,,,10281,11677,12392,12570,10300,11923,7449,5040,5100,5358,,7010,4950,3704,5474,2137,3609,2728,3007,2850,2428
480540,"Filter paper and paperboard, in rolls of a width > 36 cm or in square or rectangular sheets ...",108,62,80,32,24,41,51,57,40,,,898,744,714,728,604,565,491,373,482,683,,1518,1782,1751,1842,2769,3359,4870,4251,4006,1527
480640,"Glassine and other glazed transparent or translucent papers, in rolls of a width > 36 cm or ...",294,170,239,156,256,153,336,558,567,,,75521,75409,87158,84365,89726,97635,110719,112440,108372,110190,,3499,2672,3589,4849,3025,2641,3347,3995,4269,3531
481730,"Boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment ...",35,39,21,45,19,9,0,0,0,,,7348,5443,4964,5128,3566,4007,4764,4528,3200,3038,,88,1070,840,484,424,567,406,1386,562,6079
481910,"Cartons, boxes and cases, of corrugated paper or paperboard",750,820,602,889,803,617,927,1890,2851,,,26180,26365,33500,30992,34676,35545,38497,36955,34366,41504,,41034,39205,47320,80179,81415,87598,59952,90007,103955,164447
482090,"Blotting pads and similar articles of stationery, of paper and paperboard, and book covers ...",53,23,26,49,90,90,103,489,47,,,1661,1350,1287,1049,1198,1674,1004,1047,611,828,,479,967,635,768,651,595,1223,4766,2637,2703
482290,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard, whether or not ...",219,321,293,340,740,312,345,321,342,,,1761,1574,1782,1924,2342,3501,4510,3745,3506,4502,,3669,4201,4102,4008,5419,4926,5966,5588,3735,9272
482390,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ...",6485,7412,7762,8362,9809,9245,9784,12087,4042,,,216257,207714,221400,196421,180398,186682,178475,163500,133349,94903,,49512,50206,54057,55167,57652,60296,76632,101020,100657,163493
490199,"Printed books, brochures and similar printed matter (excluding those in single sheets; dictionaries, ...",54,57,30,868,44,817,189,297,165,,,73287,69833,71299,74929,78576,80029,92022,91144,81456,92336,,16592,19090,25613,23246,24524,24248,29563,32234,38741,21067
490210,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising ...",0,0,0,0,0,0,0,0,0,,,847,797,626,67,179,261,176,81,11,3,,4269,2162,331,361,274,303,563,477,1519,3818
490510,"Globes, printed (excluding relief globes)",0,0,0,0,0,0,0,0,0,,,1758,438,0,32,23,0,33,104,25,0,,5,14,1,10,8,0,0,14,11,19
490599,"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps and topographical ...",0,0,0,0,0,0,0,0,0,,,384,387,123,49,428,38,77,59,20,10,,121,21,39,175,159,334,156,368,41,71
490700,"Unused postage, revenue or similar stamps of current or new issue in the country in which they ...",52,22,13,8,11,78,683,396,403,,,126,148,124,40,50,15,20,63,41,11,,600,130,54665,173,145,400,909,578,499,1201
490810,"Transfers """"decalcomanias"""", vitrifiable""""",234,125,93,39,67,76,124,117,113,,,5881,3862,4974,5111,4807,1329,1302,1469,935,1419,,735,1475,1475,585,609,1882,2000,1952,1336,7950
511111,Woven fabrics containing >= 85% carded wool or carded fine animal hair by weight and weighing ...,0,4,3,0,0,9,0,0,0,,,53,16,1,0,0,12,0,0,0,3,,4943,5235,2650,2681,6247,4893,2863,1844,1427,2191
520210,"Cotton yarn waste, incl. thread waste",0,0,0,0,0,0,1,0,0,,,2261,1598,576,301,216,209,562,244,190,278,,1,0,7,0,0,11,1,3,1,11615
520419,"Sewing thread, containing predominantly, but < 85% cotton by weight (excluding that put up ...",315,290,608,421,389,398,528,7384,245,,,1156,1112,1084,911,837,863,668,595,566,622,,4378,4098,9512,2939,2956,4042,4016,11872,2274,458
520532,"Multiple """"folded"""" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by ...""",0,6,0,0,0,0,30,0,0,,,563,662,1017,417,135,280,71,145,155,333,,1001,1115,1052,1679,1427,1856,3397,2641,2447,2887
520541,"Multiple """"folded"""" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight ...""",0,0,0,0,0,0,0,0,0,,,104,38,59,0,9,4,0,0,0,0,,148,35,72,29,62,29,383,410,43,543
520548,"Multiple """"folded"""" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight ...""",0,0,0,0,0,0,18,0,0,,,1,0,0,0,29,1,68,94,62,1288,,135,6,717,2184,3444,7342,13321,16369,8148,16770
520614,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres ...""",2964,624,123,22,186,0,0,4,0,,,1847,902,0,21,0,20,27,0,0,18,,3240,2540,2510,1381,302,75,2793,620,556,4011
520625,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres ...""",0,1,0,0,0,0,0,0,0,,,8,133,10,0,4,0,0,0,0,9,,303,420,46,128,67,316,445,6337,5288,1472
520842,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 ...",0,0,27,8,691,536,484,499,127,,,29206,22980,22769,25095,16707,17715,15472,6900,1523,706,,9598,7895,9051,10943,9693,23326,22570,27125,14117,76826
520849,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m©÷, made ...",1439,1374,496,960,975,916,1829,1493,722,,,5596,6566,5075,3967,2590,979,454,761,333,821,,24396,30473,29874,39021,30686,36728,34288,62057,50653,28646
520852,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 ...",0,0,2,1,0,47,9,211,3,,,542,1155,1268,546,132,537,954,612,47,60,,3208,1490,1453,1704,1956,6115,7053,13316,11045,73622
520931,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, ...",1507,1205,6192,6250,3304,1853,3142,4510,5110,,,15561,13660,15307,12872,9503,6316,4175,3427,2747,2509,,8002,12139,17203,22299,15942,22145,28042,29039,28219,105522
520959,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, printed ...",658,1139,860,1113,1833,1019,1043,1038,861,,,1008,1223,3962,10731,7205,1795,363,498,507,402,,23348,29714,28928,26833,81372,41316,28138,31780,20773,3539
521011,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed ...",3,0,0,2,34,11,2,0,1,,,3817,4082,4477,4584,4707,5095,3573,1064,1803,2616,,1426,854,556,600,342,686,412,316,580,19570
521112,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",0,0,0,0,0,0,1,63,6,,,45,124,938,890,801,865,1269,907,635,1556,,1553,2294,4392,2256,386,391,911,2100,1515,3963
521224,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those ...",5,93,43,10,2,4,80,0,283,,,14,18,116,45,21,94,34,236,96,89,,3062,557,267,529,478,716,1172,1083,711,2099
530130,"Flax tow and waste, incl. yarn waste and garnetted stock",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,438,266
530720,"Multiple """"folded"""" or cabled yarn of jute or of other textile bast fibres of heading 5303""""",0,0,0,0,0,0,108,242,0,,,11,2,7,0,1,0,0,4,0,0,,370,400,37,1040,3018,2338,2191,2344,2470,18
530810,"Coconut """"coir"""" yarn""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,11,19,45,57,30,0,0,0,26,
540233,Textured filament yarn of polyester (excluding that put up for retail sale),52616,50017,52490,45566,38450,49493,77111,84117,81558,,,388780,342587,320357,276650,262193,276517,326488,302403,240182,292799,,155468,199604,198812,204260,179174,214218,335382,358324,315976,373640
