Product code,Product label,Russian Federation's imports from Saudi Arabia-Value in 2012,Russian Federation's imports from Saudi Arabia-Value in 2013,Russian Federation's imports from Saudi Arabia-Value in 2014,Russian Federation's imports from Saudi Arabia-Value in 2015,Russian Federation's imports from Saudi Arabia-Value in 2016,Russian Federation's imports from Saudi Arabia-Value in 2017,Russian Federation's imports from Saudi Arabia-Value in 2018,Russian Federation's imports from Saudi Arabia-Value in 2019,Russian Federation's imports from Saudi Arabia-Value in 2020,Russian Federation's imports from Saudi Arabia-Value in 2021,Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,Russian Federation's imports from world- ,Russian Federation's imports from world-Value in 2012,Russian Federation's imports from world-Value in 2013,Russian Federation's imports from world-Value in 2014,Russian Federation's imports from world-Value in 2015,Russian Federation's imports from world-Value in 2016,Russian Federation's imports from world-Value in 2017,Russian Federation's imports from world-Value in 2018,Russian Federation's imports from world-Value in 2019,Russian Federation's imports from world-Value in 2020,Russian Federation's imports from world-Value in 2021
700320,"Cast glass and rolled glass, in wired sheets, whether or not with absorbent, reflecting or ...",0,0,0,0,0,0,0,0,0,0,,1332,13920,25051,2678,147,84,92,1075,1540,927,,3008,3218,2276,1561,1394,1490,1899,1534,1576,1166
700719,"Toughened """"tempered"""" safety glass (excluding glass of size and shape suitable for incorporation ...""",0,0,0,0,0,0,0,0,0,0,,826,370,369,617,1124,4260,11016,32170,4775,7887,,13113,18622,22608,10551,12976,21394,32843,28476,28189,27636
701190,"Glass envelopes, incl. bulbs and tubes, open, and glass parts thereof, without fittings, for ...",0,0,0,0,0,0,0,0,0,0,,1058,768,620,1045,953,761,65,8,0,0,,477,461,346,386,770,999,1118,1112,1226,822
701310,"Glassware of glass ceramics, of a kind used for table, kitchen, toilet, office, indoor decoration ...",0,0,0,0,0,0,0,0,0,0,,18378,16958,18133,27863,20509,16506,15131,12329,7899,11587,,7987,7629,10060,8237,6986,6636,4969,5191,4761,6311
701342,"Glassware for table or kitchen purposes of glass having a linear coefficient of expansion ...""",0,0,0,0,0,0,0,0,0,0,,0,61,29,26,14,0,10,0,0,0,,12169,10940,9422,22383,9394,11515,16677,15353,18706,23710
701952,"Woven fabrics, incl. narrow fabrics, of glass filaments, of width of > 30 cm, plain weave, ...",0,0,0,0,0,0,0,0,0,0,,63,0,0,5,107,62,3,0,0,0,,27871,33757,42189,21743,24864,23922,26704,26585,24251,30841
701959,"Woven fabrics, incl. narrow fabrics, of glass fibres, of a width of > 30 cm (excluding plain ...",0,0,0,0,0,0,0,0,0,0,,198,35,126,2225,53,42,151,6,0,341,,16995,20376,26649,17403,21263,26450,27121,27811,27656,33237
710210,"Diamonds, unsorted",0,0,0,0,0,0,0,0,0,0,,0,0,0,611,0,110,0,0,0,0,,276,525,323,1619,8449,13940,7804,5431,903,2210
710221,"Industrial diamonds unworked or simply sawn, cleaved or bruted",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,165,0,0,0,0,,720,326,60,38,17,77,29,213,136,231
710231,"Non-industrial diamonds unworked or simply sawn, cleaved or bruted (excluding industrial diamonds)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,24927,5149,1205,9483,28585,7867,48783,78384,20438,42142
710691,"Silver, incl. silver plated with gold or platinum, unwrought (excluding silver in powder form)",0,0,0,0,0,0,0,0,0,0,,336,1650,262,590,1283,107,185,541,1964,2076,,728,1094,1323,584,404,1042,1308,1322,990,3985
710813,"Gold, incl. gold plated with platinum, in semi-manufactured forms, for non-monetary purposes",0,0,0,0,0,0,0,0,0,0,,0,2055,4847,2675,1724,8937,11122,21407,3818,324,,703,1097,2295,986,728,1501,2057,2799,3018,3541
711021,"Palladium, unwrought or in powder form",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,565,1113,1212,1720,1823,6556,11011,79058,16799,12258
711041,"Iridium, osmium and ruthenium, unwrought or in powder form",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,76,0,812,362,6,1364
711299,"Waste and scrap of silver, incl. metal clad with silver, and other waste and scrap containing ...",0,0,0,0,0,0,0,0,0,0,,0,102,0,1,0,3,12747,0,0,0,,2481,1831,8305,3218,1718,17948,34226,116046,121075,100613
711319,"Articles of jewellery and parts thereof, of precious metal other than silver, whether or not ...",0,0,0,0,0,0,0,0,0,0,,591688,587450,491954,296199,277453,390843,332874,30930,148046,41544,,306455,362429,305584,143578,129648,213134,262910,232657,178283,300288
711719,"Imitation jewellery, of base metal, whether or not plated with precious metal (excluding cuff ...",0,0,0,0,0,0,0,0,0,0,,0,433,398,43,536,64,929,0,0,0,,93152,103261,226822,52936,38395,34910,40759,39857,32787,40338
300460,"Medicaments containing any of the following antimalarial active principles: artemisinin """"INN"""" ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
310100,"Animal or vegetable fertilisers, whether or not mixed together or chemically treated; fertilisers ...",0,0,0,0,0,0,0,0,0,0,,2265,2846,2587,2444,2065,1540,1296,283,416,920,,22,84,5856,2662,466,456,384,621,1015,1748
310210,"Urea, whether or not in aqueous solution (excluding that in pellet or similar forms, or in ...",0,0,0,0,0,0,0,0,0,0,,1326107,1018839,1103896,1048634,861350,901283,1227489,1101423,1155233,1720655,,8751,6747,5782,2159,2052,2599,2871,2814,2987,4057
310250,"Sodium nitrate (excluding that in pellet or similar forms, or in packages with a gross weight ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,18,0,0,0,,2328,1593,1092,538,454,119,108,47,29,72
310430,"Potassium sulphate (excluding that in tablets or similar forms, or in packages with a gross ...",0,0,0,0,0,0,0,0,0,0,,82,117,663,4017,2264,746,1832,1013,3096,29209,,1804,2818,2332,5220,7592,3131,6128,11371,8973,10869
310530,"Diammonium hydrogenorthophosphate """"diammonium phosphate"""" (excluding that in tablets or similar ...""",0,0,0,0,0,0,0,0,0,0,,522,48,0,0,0,87,0,0,0,1030204,,9329,6818,6998,8241,2383,637,1059,720,413,415
320411,Synthetic organic disperse dyes; preparations based on synthetic organic disperse dyes of a ...,0,0,0,0,0,0,0,0,0,0,,2545,1641,287,112,114,34,0,0,98,0,,3792,3234,2532,2018,2114,2351,3835,5490,6383,6283
320649,"Inorganic or mineral colouring matter, n.e.s.; preparations based on inorganic or mineral colouring ...",0,0,0,0,0,0,0,0,0,0,,2181,1287,2049,2705,3881,6254,9658,8663,15612,32092,,69706,65971,61491,48285,54334,60140,71716,69009,68883,71604
321100,Prepared driers,0,0,0,0,0,15,6,0,0,0,,74,0,0,39,22,38,15,15,0,10,,4135,3275,2531,1944,1930,3044,4563,3793,2907,4473
330124,"Oils of peppermint """"Mentha piperita"""", whether or not terpeneless, incl. concretes and absolutes""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1642,1202,1261,982,753,591,975,555,926,1158
330300,"Perfumes and toilet waters (excluding aftershave lotions, personal deodorants and hair lotions)",0,86,30,17,0,0,3,21,0,0,,25634,28747,30737,43093,63977,80973,85615,29633,19817,36105,,713203,769776,613017,442065,435366,544325,530022,563250,350971,549088
330430,Manicure or pedicure preparations,0,0,0,0,0,0,0,0,0,0,,2217,1203,1192,2693,1528,762,606,100,6,19,,78238,82130,85597,56561,52982,56050,45231,45557,29362,41068
330520,Preparations for permanent waving or straightening,0,0,0,0,0,0,0,0,0,0,,1832,734,108,101,141,172,417,634,0,56,,2368,2112,2034,1301,1157,1212,1243,1012,1151,1363
330620,"Yarn used to clean between the teeth """"dental floss"""", in individual retail packages""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,115,0,24,0,0,,4240,4432,4709,3359,4693,7394,5800,5656,5589,6685
330690,"Preparations for oral or dental hygiene, incl. denture fixative pastes and powders (excluding ...""",0,0,0,0,0,0,0,0,0,0,,3180,4823,5698,2417,1353,1104,717,61,18,2,,35123,37210,37844,31313,30367,42949,47832,49712,38015,42192
330720,Personal deodorants and antiperspirants,0,0,0,0,0,0,1,1,0,0,,660,409,152,1056,725,1730,998,529,417,632,,125594,121180,122756,93235,64460,68855,71703,76303,61014,71362
330730,Perfumed bath salts and other bath and shower preparations,0,0,0,0,0,0,0,0,0,0,,0,91,0,145,228,413,82,13,46,1195,,13330,14432,11477,7240,7894,7554,7300,6962,6501,10387
380992,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs, and other products ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,63,1,74,44,0,0,0,,19487,16986,19294,16159,17832,18637,19889,21305,20738,26733
381700,Mixed alkylbenzenes and mixed alkylnaphthalenes produced by the alkylation of benzene and naphthalene ...,0,0,0,0,0,0,0,0,0,0,,275681,329007,331889,222795,202302,239543,247465,217414,272490,573373,,3425,981,8799,1795,2243,781,1252,1056,2261,1883
382311,"Stearic acid, industrial",0,0,0,0,0,0,0,0,0,0,,0,0,32,33,17,5,0,37,0,3,,12943,12885,13469,11943,17306,17224,19372,17313,17170,34371
382478,"Mixtures containing perfluorocarbons """"PFCs"""" or hydrofluorocarbons """"HFCs"""", but not containing ...""",0,0,0,0,0,0,0,0,0,0,,0,39,0,0,84,56,87,0,0,0,,16953,17761,20132,20786,23077,29038,42986,28390,21863,36714
382482,"Mixtures and preparations containing polychlorinated biphenyls """"PCBs"""", polychlorinated terphenyls ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,334,0,0,0,0,,0,1,0,0,0,0,0,0,1,0
382510,Municipal waste,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,31,42,0,0,0,0
390461,"Polytetrafluoroethylene, in primary forms",0,0,0,0,0,0,0,0,0,0,,0,0,0,51,841,82,154,12274,317,1714,,1347,1930,2189,2027,3767,6135,5190,5285,5201,5393
350110,Casein,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,,9827,16647,33435,17653,21999,34298,27164,39276,45802,53678
350220,"Milk albumin """"lactalbumin"""", incl. concentrates of two or more whey proteins containing by ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1242,3049,5233,6008,8631,13691,14102,15447,12854,13808
370120,"Instant print film in the flat, sensitised, unexposed, whether or not in packs",0,0,0,0,0,0,0,0,0,0,,0,128,0,18,0,0,0,0,0,0,,358,566,903,714,1264,2276,2577,3774,1786,4748
370241,"Photographic film """"incl. instant print film"""", sensitised, in rolls, unexposed, without perforations, ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,55,7,0,0,0,0,0,0
370298,"Photographic film, sensitised, in rolls, unexposed, with perforations, for monochrome photography, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,59,,422,465,328,26,40,32,43,157,209,316
370320,"Photographic paper, paperboard and textiles, sensitised, unexposed, for colour photography ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,60,0,0,0,0,0,0,,11624,11623,9250,8907,10517,8242,6890,7148,4992,5825
370710,"Sensitising emulsions """"for photographic uses""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1040,1122,1216,873,880,1318,2589,1917,1574,1555
380110,"Artificial graphite (excluding retort graphite, retort carbon and goods of artificial graphite, ...",0,0,0,0,0,0,0,0,0,0,,67,414,0,57,430,281,1614,0,0,1,,24910,29782,9472,5346,9283,5344,6292,7918,4576,7302
380510,"Gum, wood or sulphate turpentine oils",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,9,0,0,0,0,117,,282,52,22,68,157,447,508,620,555,1225
380610,Rosin and resin acids,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,11,0,0,5,0,0,,2992,3240,1825,3633,2549,4383,5488,6017,12676,10282
391610,"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, ...",0,0,0,0,0,0,0,0,0,0,,390,89,7786,4462,12769,7529,2587,397,833,537,,3274,4540,4363,3127,4144,5313,8385,7415,7303,11462
392062,"Plates, sheets, film, foil and strip, of non-cellular poly""""ethylene terephthalate"""", not ...""",0,0,0,0,0,0,0,0,0,0,,10022,13622,1754,1100,1000,902,1477,846,272,1887,,55066,67051,71900,52353,53033,63806,83487,97463,75822,85548
392321,"Sacks and bags, incl. cones, of polymers of ethylene",0,0,0,0,0,0,0,0,0,0,,5404,4927,9224,9084,23856,47732,36795,52550,19399,44819,,116554,137090,122477,87258,82300,86922,89280,87504,81401,89074
392340,"Spools, cops, bobbins and similar supports, of plastics",0,0,0,0,0,0,0,0,0,0,,0,0,0,47,97,55,76,38,195,92,,2313,2909,2878,1900,1935,2557,3310,3067,2896,3987
392610,"Office or school supplies, of plastics, n.e.s.",0,0,0,0,0,0,0,0,0,0,,6099,6860,7248,7126,7680,14137,20721,365,232,176,,31603,30949,27617,13050,12681,15288,18267,16721,12593,19217
392640,"Statuettes and other ornamental articles, of plastics",0,0,0,0,0,0,0,0,0,0,,0,64,0,53,39,218,132,0,0,0,,52414,57759,53351,36751,26658,30344,30774,28101,26860,37557
400299,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip ...""",0,0,0,0,0,0,0,0,0,0,,893,365,215,236,247,17474,8609,10355,1374,15,,34601,32573,28611,12146,8312,13863,14691,13441,14352,13397
400599,"Compounded, unvulcanised rubber in primary forms (excluding solutions and dispersions, those ...",0,0,0,0,0,0,0,0,0,0,,295,0,27,335,316,4136,1145,271,54,49,,65486,70511,64704,37777,35362,38425,37839,35791,25259,36462
400819,"Rods and profile shapes, of cellular rubber",0,0,0,0,0,0,0,0,0,0,,0,0,84,58,350,58,317,79,152,179,,5018,5590,5849,3591,8024,11656,8698,10738,11330,13673
400931,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",0,0,0,0,0,0,0,10,0,0,,0,0,0,28,128,45,165,0,0,0,,54022,54524,50273,29656,33331,46173,50936,55751,49995,70876
401034,"Endless transmission belts of trapezoidal cross-section """"V-belts"""", of vulcanised rubber, ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,,5068,4653,4388,3548,3900,4115,4467,3800,3417,4347
401036,"Endless synchronous belts, of vulcanised rubber, of an outside circumference > 150 cm but <= ...",0,0,0,0,0,0,0,0,0,0,,0,0,77,2,0,9,0,0,0,0,,5135,4573,3383,3256,4927,7168,7215,5573,5436,9243
401180,"New pneumatic tyres, of rubber, of a kind used on construction, mining or industrial handling ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1333,434101,539990,575481,446983,612909
401192,"Pneumatic tyres, of rubber, new, of a kind used on agricultural or forestry vehicles and machines ...""",0,0,0,0,0,0,0,0,0,0,,0,300,0,25,46,0,0,0,0,5,,12223,6403,6621,4531,5834,1,0,0,0,0
401519,"Gloves, mittens and mitts, of vulcanised rubber (excl. of a kind used for medical, surgical, ...",0,0,0,0,0,0,0,0,0,0,,0,47,0,93,409,76,654,148,0,1,,128186,114986,120207,82505,110077,126695,147288,169679,264269,440941
401693,"Gaskets, washers and other seals, of vulcanised rubber (excluding hard rubber and those of ...",2,0,1,0,0,1,0,0,0,0,,675,220,87,855,773,897,553,290,965,943,,270166,283543,270589,176468,188596,237472,262486,273319,247603,298335
410449,"Hides and skins of bovine """"incl. buffalo"""" or equine animals, in the dry state """"crust"""", ...""",0,0,0,0,0,0,0,0,0,0,,103,0,0,0,8,172,329,0,132,0,,60,181,67,25,51,504,749,704,391,569
410719,"Leather """"incl. parchment-dressed leather"""" of the whole hides and skins of bovine """"incl. ...""",0,0,0,0,0,0,0,0,0,0,,40,0,0,17,0,50,0,0,0,0,,5480,4953,2642,1910,3206,3996,3028,3958,5125,4531
411310,"Leather further prepared after tanning or crusting """"incl. parchment-dressed leather"""", of ...""",0,0,0,0,0,0,0,0,0,0,,57,0,0,0,0,0,0,0,0,0,,804,613,718,1140,708,681,880,595,483,570
430219,"Tanned or dressed furskins, whole, with or without heads, tails or paws, not assembled (excluding ...",0,0,0,0,0,0,0,0,0,0,,0,0,488,115,8,0,0,0,0,0,,29164,24583,16216,8318,9081,13679,11902,9985,8085,9120
430390,"Articles of furskin (excluding articles of apparel, clothing accessories and goods of chapter ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,38,351,0,0,0,,81708,5363,6124,2621,1712,2179,2084,2369,1859,3316
440139,"Sawdust and wood waste and scrap, agglomerated in logs or similar forms (excl. pellets and ...",0,0,0,0,0,0,0,0,0,0,,123,0,0,80,337,88,335,70,0,84,,354,453,584,313,269,135,175,163,236,183
440325,"Coniferous wood in the rough, of which the smallest cross-sectional dimension is =>15 cm, whether ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0
440397,"Poplar and aspen """"Populus spp."""" in the rough, whether or not stripped of bark or sapwood, ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
440399,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared (excluding ...""",0,0,0,0,0,0,0,0,0,0,,0,35,0,29,161,14,22,0,0,0,,420,671,83,46,19,66,76,33,3,59
440797,"Poplar and aspen """"Populus spp."""", sawn or chipped lengthwise, sliced or peeled, whether or ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,2,18,8,17
441113,"Medium density fibreboard """"MDF"""" of wood, of a thickness >?5?mm but <=?9?mm""""",0,0,0,0,0,0,0,0,0,0,,314,367,378,238,224,395,546,640,907,885,,176734,167489,144101,80275,44898,51261,52565,39343,36280,47134
441299,"Laminated wood with both outer plies of coniferous wood (excl. of bamboo, with an outer ply ...",0,0,0,0,0,0,0,0,0,0,,2717,3197,1441,2738,4187,3650,4433,2320,2609,6792,,10839,11688,10879,6487,7216,13744,16804,15953,22192,20607
441600,"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,7,0,13,0,,1198,2029,2497,2254,2028,3496,3464,2463,3410,5272
441873,"Flooring panels, assembled, of bamboo or with at least the top wear layer of bamboo",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,117,57,46,36,36
442190,"Other articles of wood, n.e.s.",0,0,0,0,0,0,0,0,0,0,,501,90,831,938,605,101,252,123,15,18,,57554,72231,67335,34789,33432,55,0,0,0,0
450200,"Natural cork, debacked or roughly squared, or in square or rectangular blocks, plates, sheets ...",0,0,0,0,0,0,0,0,0,0,,172,37,98,549,565,524,1026,1113,1187,2048,,56,15,5,19,12,54,21,1,6,9
470692,"Chemical pulp of fibrous cellulosic material (excluding that of bamboo, wood, cotton linters ...",0,0,0,0,0,0,0,0,0,0,,268,0,0,105,18,16,0,0,0,0,,4432,4923,5991,2734,1961,1614,1387,811,426,449
480411,"Unbleached kraftliner, uncoated, in rolls of a width > 36 cm",0,0,0,0,0,0,0,0,0,0,,0,0,434,68,15347,22717,58951,5386,5040,26791,,2413,2155,272,1333,1380,388,1055,6260,2370,863
480442,"Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,7,12,0,30,151,343,567,826,1012
480459,"Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ...",0,0,0,0,0,0,0,0,0,0,,157,224,557,21,0,0,44,0,12,0,,2042,242,645,367,272,32,1,353,323,299
480540,"Filter paper and paperboard, in rolls of a width > 36 cm or in square or rectangular sheets ...",0,0,0,0,0,0,0,0,0,0,,8247,2022,383,451,189,205,11,373,0,340,,4067,3927,4342,2703,3491,4840,5275,5820,5185,5108
480640,"Glassine and other glazed transparent or translucent papers, in rolls of a width > 36 cm or ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,160,,1948,2105,1695,902,1568,1762,1634,1520,2182,2795
481730,"Boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment ...",0,0,0,0,0,0,0,0,0,0,,8499,17676,15032,6925,10783,20021,42360,30788,8403,5185,,54,14,20,36,8,11,7,1,20,54
481910,"Cartons, boxes and cases, of corrugated paper or paperboard",0,0,0,0,0,0,0,0,0,0,,225756,213464,172597,116607,41451,33575,100917,67560,60030,85025,,70212,65612,45411,29759,31077,38986,43927,41357,32389,35884
482090,"Blotting pads and similar articles of stationery, of paper and paperboard, and book covers ...",0,0,0,0,0,0,0,0,0,0,,834,666,556,641,50,42,32,0,0,0,,5442,6272,5117,6935,5216,5183,5759,4523,4519,4932
482290,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard, whether or not ...",0,0,0,0,0,0,0,0,0,0,,1081,359,0,118,11921,6428,8670,7083,4869,4826,,591,684,790,501,490,654,559,828,957,1545
482390,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ...",0,0,0,0,0,0,0,0,0,0,,8256,4212,6887,7823,3964,10413,74708,6326,11946,28565,,38330,35103,30742,21236,21794,23843,25340,29323,28287,65772
490199,"Printed books, brochures and similar printed matter (excluding those in single sheets; dictionaries, ...",0,0,0,0,0,0,0,2,0,0,,16565,21547,18218,20957,24705,17763,12735,14342,2737,3129,,204266,251884,223688,99313,68406,101356,82046,96797,78419,94063
490210,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising ...",0,0,0,0,0,0,0,0,0,0,,1937,1936,1880,1079,697,271,19,0,0,1,,345,335,273,156,130,88,93,107,55,40
490510,"Globes, printed (excluding relief globes)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,2,0,0,0,0,,1771,1618,1182,340,279,243,204,142,65,371
490599,"Maps and hydrographic or similar charts of all kinds, incl. atlases, wall maps and topographical ...",0,0,0,0,0,0,0,0,0,0,,0,0,43,24,0,0,0,0,0,0,,630,727,604,299,187,270,203,247,143,119
490700,"Unused postage, revenue or similar stamps of current or new issue in the country in which they ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,475,126,0,0,0,27,,6090,7719,7271,4201,6186,7257,4631,6608,3821,4329
490810,"Transfers """"decalcomanias"""", vitrifiable""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,12,0,0,0,0,0,0,,2615,2138,1442,1200,1566,1403,1407,1281,1006,1017
511111,Woven fabrics containing >= 85% carded wool or carded fine animal hair by weight and weighing ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1518,1040,542,602,566,733,579,548,563,788
520210,"Cotton yarn waste, incl. thread waste",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15628,11065,10468,6880,4585,14041,15685,8899,6504,12424
520419,"Sewing thread, containing predominantly, but < 85% cotton by weight (excluding that put up ...",0,0,0,0,0,0,0,0,0,0,,144,0,0,19,9,85,27,7,0,17,,473,340,99,72,114,69,44,47,151,67
520532,"Multiple """"folded"""" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11750,12222,12769,9302,11004,13199,13525,12288,10531,14469
520541,"Multiple """"folded"""" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,30,0,22,51,64,66,74,139,191,292
520548,"Multiple """"folded"""" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,31,44,67,4,128,2,29,73,85,60
520614,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,78,5,0,0,0,62,92,208,233
520625,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,87,89,70,55,0,0,1,0,25,5
520842,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,657,520,163,203,335,394,316,505,771,1121
