Product code,Product label,Viet Nam's imports from Japan-Value in 2012,Viet Nam's imports from Japan-Value in 2013,Viet Nam's imports from Japan-Value in 2014,Viet Nam's imports from Japan-Value in 2015,Viet Nam's imports from Japan-Value in 2016,Viet Nam's imports from Japan-Value in 2017,Viet Nam's imports from Japan-Value in 2018,Viet Nam's imports from Japan-Value in 2019,Viet Nam's imports from Japan-Value in 2020,Viet Nam's imports from Japan-Value in 2021,Japan's exports to world- ,Japan's exports to world-Value in 2012,Japan's exports to world-Value in 2013,Japan's exports to world-Value in 2014,Japan's exports to world-Value in 2015,Japan's exports to world-Value in 2016,Japan's exports to world-Value in 2017,Japan's exports to world-Value in 2018,Japan's exports to world-Value in 2019,Japan's exports to world-Value in 2020,Japan's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
846229,"Bending, folding, straightening or flattening machines for flat products (excl. numerically ...",16286,8422,9443,13207,7550,7021,6373,5861,4535,,,73337,68482,68532,67175,53289,41407,54766,49456,27647,33855,,36249,40260,38392,45105,50441,56079,54405,55593,32344,23116
846390,"Machine tools for working metal, sintered metal carbides or cermets, without removing metal ...",14253,8227,10519,17830,2058,6467,3577,2059,4050,,,213306,127774,140436,90258,135556,124130,120747,128932,80718,84161,,30685,25499,30227,35039,26044,24560,25558,21434,14348,10076
846490,"Machine tools for working stones, concrete, asbestos cement or similar mineral substances or ...",5526,37409,16084,1057,345,2474,1798,562,362,,,130588,113599,134067,97803,117018,145892,159385,169616,89145,110730,,19890,47517,32029,45845,61177,36762,54655,24614,23202,25673
846595,"Drilling or mortising machines for working wood, cork, bone, hard rubber, hard plastics or ...",7799,1840,1524,605,721,2482,2332,3372,4489,,,70639,51120,31776,27917,29641,25884,20186,38853,36627,57752,,16214,9324,11242,13804,35040,20011,22062,39617,35728,61793
846596,"Splitting, slicing or paring machines, for working wood",384,162,3580,275,257,137,612,506,80,,,22027,8703,1619,567,4076,507,2888,2018,1048,5565,,6706,4080,9994,5893,7524,7414,11646,12355,6782,115650
846610,"Tool holders, incl. tool holders for any type of tool for working in the hand, and self-opening ...",7179,3968,3473,3419,5119,5064,4235,4362,3897,,,281941,212396,243870,224616,194795,213346,241445,201784,168053,214898,,10292,8115,7595,11348,10195,13010,14573,13201,11613,15771
846630,"Dividing heads and other special attachments for machine tools, n.e.s.",831,1115,907,1465,1662,1156,1804,1766,695,,,190337,118756,163771,143707,135974,157268,232371,135023,106617,123747,,1556,2131,2488,3549,4245,3600,4819,3897,2474,14618
846691,"Parts and accessories for machine tools for working stone, ceramics, concrete, asbestos-cement ...",395,740,1239,1750,1771,2001,1249,2657,502,,,79835,27129,62976,30185,27437,27443,53574,30838,47140,22279,,1800,1613,2429,8703,3384,4188,4215,4405,2150,13753
846711,"Tools for working in the hand, pneumatic, rotary type, incl. combined rotary-percussion",847,671,800,1003,1199,1482,1599,1295,1272,,,128154,104737,96305,80675,80103,75657,76864,68546,52994,57738,,2639,2238,2813,2906,3488,3239,4201,4777,4385,8375
846722,"Saws for working in the hand, with self-contained electric motor",279,214,208,181,160,143,120,90,69,,,15222,13796,15095,13579,15957,20291,15309,14880,15007,20410,,2739,2989,3768,4354,4662,4884,4790,4065,6447,20167
846729,"Electromechanical tools for working in the hand, with self-contained electric motor (excluding ...",2057,1496,2209,2400,2268,2496,2233,2606,2851,,,327153,297551,272729,243819,255629,295919,312236,303132,267856,383596,,21845,25102,35061,36880,40242,44100,44073,42868,46705,94754
846781,"Chainsaws for working in the hand, with self-contained non-electric motor",397,518,765,481,478,271,497,565,716,,,62137,70428,61513,49036,51449,40065,41843,38466,41768,54154,,14599,16217,18447,14950,14045,12948,12915,13256,11409,27846
846791,"Parts of chainsaws, for working in the hand, with self-contained electric or non-electric motor, ...",271,81,30,32,13,13,9,8,11,,,8124,7874,9000,26383,30728,42858,48919,41962,49632,61657,,5610,11003,3117,3620,2579,2521,2392,2386,1811,14046
847290,"Office machines, n.e.s.",57,189,148,275,154,563,179,292,275,,,364236,284122,169789,114105,145942,156811,104141,91780,83226,126957,,18902,30609,27157,24718,21286,28467,28876,31746,33783,21716
847310,"Parts and accessories for typewriters or word-processing machines of heading 8469, n.e.s.",297,9,10,13,6,20,0,0,0,,,195,220,417,140,801,0,0,0,0,0,,353,60,72,60,745,470,0,0,0,
847621,Automatic beverage-vending machines incorporating heating or refrigerating devices,0,0,0,0,3,11,0,0,797,,,8343,6696,7386,7916,11429,11853,10561,10842,4875,3113,,53,22,118,349,1011,1787,1019,1917,2613,1482
847740,Vacuum-moulding machines and other thermoforming machines for working rubber or plastics,9388,2472,1387,907,982,2529,3186,3637,191,,,65022,39794,31976,46495,53645,56327,45343,34122,29534,30440,,39407,28374,24729,23351,32832,26852,29821,36833,26771,35593
847780,"Machinery for working rubber or plastics or for the manufacture of products from these materials, ...",42689,80323,52562,51508,62716,39002,58127,60404,24527,,,386614,242713,270934,257856,307704,406509,365553,401601,381898,423515,,183767,276245,291776,344647,357441,400596,399760,565325,371136,313529
847910,"Machinery for public works, building or the like, n.e.s.",752,1164,3056,858,1541,1203,2454,2670,858,,,26775,22734,27523,35322,39175,35453,40168,47052,35552,31781,,13815,12252,38272,24233,12018,12189,14855,10731,12079,11902
847930,Presses for the manufacture of particle board or fibre building board of wood or other ligneous ...,155,301,199,21,81,249,98,2065,54,,,347,963,1751,3883,58,483,88,1418,44,3,,11426,9108,20718,26716,60716,53533,33098,27511,80921,17874
847950,"Industrial robots, n.e.s.",15579,18695,11857,12269,13518,19556,26293,26794,19705,,,1447595,1247689,1452403,1437388,1627572,2206593,1995792,1592161,1723293,2377328,,28851,30308,26673,28077,39992,64764,81427,138952,75908,54939
848071,Injection or compression-type moulds for rubber or plastics,7090,5310,6224,7487,8902,6433,4770,12646,12033,,,1296931,1031391,899321,777240,835859,780692,844864,784071,636340,618112,,77823,66201,82405,100139,142649,140383,135082,166749,223820,485987
848130,"Check """"non-return"""" valves for pipes, boiler shells, tanks, vats or the like""""",1484,2085,1448,1652,1462,1546,1352,1523,1035,,,198394,180868,168263,131798,132170,139801,149959,148881,150270,172196,,61879,32911,23740,29972,26823,29086,23180,26874,28881,32086
848230,Spherical roller bearings,1114,1654,1886,1659,1908,1634,1467,1579,1141,,,279899,220306,227329,231459,214958,217839,238975,244060,214467,219245,,1385,2249,2394,3529,5329,5297,3367,4957,5304,15642
848240,Needle roller bearings,41,195,85,52,17,234,1728,2995,2503,,,271510,261975,252189,228920,236104,267737,278503,265096,212251,267927,,247,522,776,2108,2137,4108,5759,7424,8795,11259
848250,Cylindrical roller bearings (excluding needle roller bearings),673,774,955,1022,1261,1110,1677,1884,3699,,,386927,343657,362873,336299,341023,369392,390473,374364,334934,384236,,1249,2299,2045,6737,8260,5371,6181,6146,8849,22901
848390,"Toothed wheels, chain sprockets and other transmission elements presented separately; parts ...",2129,2516,8181,5909,6423,7471,11906,9067,8306,,,486461,416745,374041,323908,324666,368701,395022,364000,318425,426104,,15414,17952,28554,26261,27091,30418,33154,33969,37347,120725
848710,Ships' or boats' propellers and blades therefor,144,97,123,1921,696,125,498,154,599,,,252746,232726,254633,227815,163484,136587,93328,101812,108264,87837,,32298,46437,28588,35871,54108,26365,27944,30636,29682,5517
850151,"AC motors, multi-phase, of an output > 37,5 W but <= 750 W",1125,1147,1269,1336,1752,2222,2692,4198,4280,,,272317,233533,261711,324632,328473,423522,553863,462378,369663,511091,,5482,6577,8500,9234,10418,10395,13198,20721,17428,41231
850164,"AC generators """"alternators"""", of an output > 750 kVA (excl. photovoltaic generators)""""",2593,588,239,487,24213,399,12593,420,40835,,,484420,335433,355933,332775,188517,172637,96614,67199,112402,97545,,40950,39990,41942,47018,53264,20264,45715,138063,65337,282968
850231,"Generating sets, wind-powered",0,21,0,0,0,0,0,0,0,,,76598,2363,1669,2087,117,278,14826,13661,104297,753,,12,61,27,58563,262,6056,85531,100627,217143,998515
850490,"Parts of electrical transformers and inductors, n.e.s.",18216,20556,20921,19454,16033,10199,8187,9190,10954,,,607366,589237,708763,505074,441875,461154,440904,393588,424246,508774,,98666,111092,101922,119866,93742,101541,108865,125232,164798,533442
850650,Lithium cells and batteries (excluding spent),9496,553,296,444,862,1053,1043,2117,1803,,,180610,153463,168508,177335,197668,203185,186472,169827,158429,192529,,18492,9783,10496,10803,13351,27929,34399,78234,156660,60785
850860,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners (excluding with self-contained ...",927,1613,1553,1847,675,302,353,262,457,,,638,864,1022,751,391,635,387,694,276,268,,6341,15429,7870,12997,9607,9692,11220,11509,7407,1437
850980,"Electromechanical domestic appliances, with self-contained electric motor (excluding vacuum ...",343,65,63,128,146,113,154,324,199,,,42742,42346,42940,41990,70663,71693,61827,60137,61851,57577,,3673,3831,3044,4265,7503,48538,62847,86408,105462,75533
850990,"Parts of electromechanical domestic appliances, with self-contained electric motor, n.e.s. ...",18,3,28,11,6,0,0,4,1,,,37277,33770,29346,26230,26330,26681,28552,22208,24004,29350,,565,340,477,648,987,911,781,1473,1272,10047
851240,"Electrical windscreen wipers, defrosters and demisters, for motor vehicles",226,378,584,1075,2127,1275,1997,1318,712,,,11402,10905,8163,5576,5219,4187,2371,3137,2667,5978,,5121,8696,5358,7478,8332,5785,8217,8573,6676,8693
851529,"Machines for resistance welding of metals, neither fully nor partly automatic",2497,1914,2217,10719,1135,987,1648,1690,1633,,,22896,8063,8056,8428,9077,5275,6720,5318,4591,6081,,8705,9893,7482,14688,8252,6722,8864,9583,7856,7882
851580,"Electric machines and apparatus for laser or other light or photon beam, ultrasonic, electron ...",7716,9549,17216,8762,7531,5560,9144,9008,13169,,,320325,274678,268485,260021,296765,299259,322412,298056,234500,245084,,24688,35966,44075,50773,61815,62202,84432,96794,108846,94100
851610,Electric instantaneous or storage water heaters and immersion heaters,550,647,950,210,772,637,637,524,318,,,4397,3788,5044,4779,7987,10066,6481,9061,7553,7705,,21724,15617,19185,23704,21252,27548,34315,42317,30322,21256
851714,Telephones for cellular networks or for other wireless networks (excl. line telephone sets ...,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
851830,"Headphones and earphones, whether or not combined with microphone, and sets consisting of a ...",53,175,530,1731,213,237,141,174,96,,,22027,20086,18642,16328,19759,16935,13573,17190,12101,22199,,87705,83238,64725,39993,43262,53104,48513,65047,46788,147087
851981,"Sound recording or sound reproducing apparatus, using magnetic, optical or semiconductor media ...",208,94,207,229,197,320,975,458,647,,,53379,37613,37065,48525,59240,54682,56908,44066,25612,24934,,7571,7482,4075,2071,6688,10244,10674,11796,9865,9753
852349,Optical media for the recording of sound or of other phenomena (excluding unrecorded and goods ...,1026,3298,1848,462,1826,1622,1901,2158,1880,,,637886,624121,610128,761993,635893,558760,553491,481080,471798,467150,,10310,9453,13375,2754,19727,15354,16650,21863,21351,29100
852841,Cathode-ray tube monitors of a kind solely or principally used in an automatic data-processing ...,753,60,53,51,12,7,0,0,0,,,2201,831,600,274,217,0,0,0,0,0,,15710,19218,21416,15278,4756,1483,0,0,0,
852859,"Monitors, not incorporating television reception apparatus (excluding with cathode ray tube ...",1581,1765,1269,2263,8753,17299,33751,33602,41659,,,681416,587976,696714,688071,643433,596267,729133,824115,685472,799212,,44028,43528,54998,53965,67607,89152,156666,294262,538752,93881
852990,"Parts suitable for use solely or principally with flat panel display modules, transmission ...",16541,84990,429676,630334,568568,850497,783716,114206,45742,,,4816193,3780427,3010663,2841352,2682212,2419975,2109719,1958675,1660903,2028018,,414170,653291,1208468,1734824,2235372,3131190,2695355,2934933,4545232,5241639
853010,"Electrical signalling, safety or traffic control equipment for railways or tramways (excluding ...",0,0,0,0,0,0,1,1013,1919,,,16819,31275,5968,12800,12190,9456,21581,22371,22579,54563,,974,470,14,40,842,10790,441,1174,2179,5599
853221,"Fixed electrical capacitors, tantalum (excluding power capacitors)",6551,6603,2839,2354,625,347,553,1005,1344,,,206327,159458,141954,121054,118304,146349,170176,138048,151924,169828,,18873,19124,11226,5410,4046,3288,3694,3527,8997,52552
853529,"Automatic circuit breakers for a voltage >= 72,5 kV",6,33,35,264,23,11,28,30,57,,,56302,27431,50550,39385,54139,27436,28639,30603,13684,33465,,5145,9851,5368,18197,10079,14606,10004,8573,5979,22503
853690,"Electrical apparatus for switching electrical circuits, or for making connections to or in ...",265153,289473,255485,239136,441478,688941,715895,532326,406678,,,4839268,4370141,4249763,3907024,4300686,4936728,4713083,4353913,4021326,4401146,,530528,774965,801458,803904,1265449,1725660,1716174,1898459,2079014,2154733
853720,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution ...",1985,2134,3238,1267,699,2338,2550,4719,1789,,,317896,218951,131782,109751,107296,177662,158126,86925,130200,75343,,86360,100146,162632,160600,108240,90599,128626,125986,119141,139113
854060,"Cathoderay tubes (excluding television and video-monitor cathoderay tubes, television camera ...",9,0,0,2,3,0,0,19,30,,,13662,14440,18667,11046,10130,8264,12654,10351,14475,5951,,22,20,10,9,9,2,20,20,30,71
854099,"Parts of thermionic, cold cathode or photo cathode valves and tubes, n.e.s. (excluding parts ...",2,123,12,12,0,1,0,5,6,,,31937,15492,12798,8899,8252,10733,9159,9134,7709,8462,,88,206,79,178,205,118,136,21,11,652
854390,"Parts of electrical machines and apparatus, having individual functions, n.e.s. in chapter ...",5083,2040,2516,2143,3465,1947,3318,3429,2570,,,631089,795908,748949,956284,1038384,1012446,1053814,1193158,1165970,1066336,,16838,11362,16804,8521,15738,13708,37328,34479,52893,390276
854411,"Winding wire for electrical purposes, of copper, insulated",42769,35723,26059,30042,26010,29921,30561,29640,27081,,,194537,136550,127887,107052,116142,126234,134503,129228,131941,165739,,179668,167168,166972,163897,186770,230615,249734,259089,272128,301026
854420,"Coaxial cable and other coaxial electric conductors, insulated",3331,2985,8775,8214,9123,9183,11024,14388,11752,,,43302,38096,37717,35069,35026,42609,52120,47760,49065,56529,,45840,52335,69054,62509,91315,84845,100911,116009,120949,115471
854470,"Optical fibre cables made up of individually sheathed fibres, whether or not containing electric ...",1761,1983,2298,2294,5033,8677,3532,4234,6202,,,213253,166318,176650,127877,211199,232291,190783,186777,226063,288444,,14531,17847,35119,64721,34825,40123,33524,29863,49742,39227
854511,"Electrodes of graphite or other carbon, for electric furnaces",5327,3096,2050,4453,2748,1827,16211,13692,978,,,679850,528322,438836,369285,240588,243771,763857,725826,285388,206961,,42696,31567,28131,24365,22349,97246,141291,65559,28039,43125
854590,"Articles of graphite or other carbon, for electrical purposes (excluding electrodes and carbon ...",8695,5540,5328,3635,4363,5752,5783,4157,3802,,,145338,140830,129962,112445,73924,60820,77665,45595,29262,86579,,13611,11084,10818,6807,13044,10774,10035,11520,8470,45059
854620,Electrical insulators of ceramics (excluding insulating fittings),318,37,2080,5405,2108,3606,3363,2749,2538,,,79905,92194,96220,72228,71453,64349,66782,56101,55211,38513,,3698,5183,6285,10749,8145,9972,8931,11651,12170,6668
854790,"Insulating fittings for electrical purposes, of materials other than ceramics or plastics; ...",686,840,1136,836,929,2379,1462,1345,959,,,43407,33963,33097,39176,56998,82029,94216,113894,132344,136266,,5579,5787,7771,6654,6301,12306,10656,10064,10530,11074
860729,"Brakes (other than air brakes), and parts thereof, for railway or tramway locomotives or rolling ...",3,8,4,2,1,3,2,1,1,,,4519,2838,2069,1510,7843,6452,6347,3980,4686,3546,,175,287,180,430,1476,646,398,582,753,1197
870110,Pedestrian-controlled agricultural tractors and similar tractors for industry (excluding tractor ...,37,2,2,0,210,338,336,151,14,,,15185,1757,1662,1740,1656,1434,1587,1927,1755,1218,,1669,4527,2376,1248,1437,3345,3749,4055,3781,1003
870130,Track-laying tractors (excluding pedestrian-controlled),0,2,2,0,1,1,0,0,0,,,390039,216571,238221,7229,2715,2048,2311,2814,1153,1187,,0,9,2,0,1,56,0,0,0,730
870191,"Tractors, of an engine power <= 18 kW (excl. those of heading 8709, pedestrian-controlled tractors, ...",0,0,0,0,0,0,1912,1279,1157,,,0,0,0,0,0,313459,358773,352765,266480,342217,,0,0,0,0,0,0,5132,1573,1968,12010
870240,"Motor vehicles for the transport of >= 10 persons, incl. driver, with only electric motor for ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,5,0,427,0,0,,0,0,0,0,0,0,319,538,73,117
870310,Vehicles for the transport of persons on snow; golf cars and similar vehicles,22,50,55,17,75,5,63,0,0,,,184202,149471,90258,50216,34325,33418,33067,29733,20583,27164,,2765,4805,3417,5905,12567,6837,9459,8625,5472,143658
870322,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",498,2823,45,11,46,146,800,43,17,,,8021167,6803802,4949131,4930431,6090438,4185856,7018835,5502329,2680999,2997833,,26330,27577,56186,129009,136969,248416,466716,913806,599519,519246
870360,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1724118,2765223,2588951,2188795,3623523,,0,0,0,0,0,0,0,0,227,10739
870422,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",308,403,175,1635,0,9,340,6434,0,,,5701383,4870748,5314745,4947932,4597140,4215465,4191716,3951568,2912694,4615752,,20118,23603,43897,79628,77559,63752,33369,70519,35739,372639
870880,"Suspension systems and parts thereof, incl. shock-absorbers, for tractors, motor vehicles for ...",2950,2506,3013,4744,5505,5576,9415,9172,8645,,,1319418,1226278,1181614,1027344,1136723,1170870,1150130,1045668,851262,1076245,,25481,32400,44155,65766,79529,76909,65518,85720,75504,87528
871120,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",1044,4128,14129,15688,2552,84,3251,766,726,,,405833,371691,396751,340280,323334,321831,352391,303234,283047,367816,,66347,40856,54745,44999,48007,70037,216095,381287,328964,287099
871640,"Trailers and semi-trailers, not designed for running on rails (excluding trailers and semi-trailers ...",15,0,93,0,0,0,0,0,0,,,1175,758,672,1034,850,568,279,1420,194,323,,16846,17865,23172,71913,11054,3756,2069,1311,352,12718
880211,Helicopters of an unladen weight <= 2.000 kg (excl. unmanned of heading 8806),0,0,0,0,0,0,0,0,0,,,3378,2532,3706,4326,3774,1669,3093,1857,2348,6077,,382,176,0,3797,0,0,0,3047,0,67
890110,"Cruise ships, excursion boats and similar vessels principally designed for the transport of ...",0,0,0,0,0,0,0,0,0,,,111946,23823,52357,66414,554633,540871,52623,76836,51208,78202,,130,26672,2342,4791,8082,4227,2056,2906,0,8945
890310,Inflatable vessels for pleasure or sports,0,0,0,0,0,1,0,0,0,,,1465,1967,1805,1188,1396,1374,1213,1061,944,2484,,397,94,179,507,545,337,116,283,218,1179
890610,Warships of all kinds,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,69,0,0,0,0,,0,1,0,0,0,0,0,0,0,35024
900290,"Lenses, prisms, mirrors and other optical elements, mounted, of any material, being parts of ...",4168,4520,5659,4765,5409,11491,9890,10668,12091,,,205674,251482,269423,269745,277100,238603,239989,258622,241303,274939,,51213,93622,155261,337966,369005,406857,359803,339506,353836,38942
900319,"Frames and mountings for spectacles, goggles or the like (excluding of plastics)",796,489,625,648,988,739,798,1052,1105,,,104602,89003,86277,76091,81084,87607,102149,120739,88035,119553,,3278,2686,3571,3877,4596,4697,6112,7971,6344,4202
900410,Sunglasses,211,122,101,240,339,389,337,288,183,,,105762,84513,91767,88732,127997,124501,124951,135888,91056,120062,,3876,4510,5665,5679,7390,7230,10383,11204,7298,11207
900490,"Spectacles, goggles and the like, corrective, protective or other (excluding spectacles for ...",226,151,162,270,342,492,440,591,573,,,14136,9739,11734,12918,14228,19753,18455,20032,15336,14866,,4347,8336,7473,4638,4337,4281,4557,5884,6978,21307
900651,"Cameras with a through-the-lens viewfinder [single lens reflex """"SLR""""] for roll film of a ...""",0,1,0,0,0,5,0,0,0,,,1062,1122,1142,1702,804,751,786,445,1603,2551,,0,1,0,0,0,5,0,2,1,307
900652,"Cameras for roll film of a width of < 35 mm (excluding instant print cameras, single lens ...""",0,2,0,0,0,0,1,0,1,,,45,17,188,14,12,36,50,120,242,132,,0,3,0,0,1,1,137,23,1,5
900699,"Parts and accessories for photographic flashlights and flashlight apparatus, n.e.s.",946,12636,175,363,36468,71202,93939,4486,22472,,,4380,2728,2096,1445,1548,1183,1332,1699,1303,1458,,359449,361052,430006,528685,392144,413606,376964,326210,496748,1103
901060,Projection screens,26,11,0,6,42,41,21,11,14,,,2157,1857,1296,1497,1130,1175,1086,840,446,295,,1849,1960,2033,2201,2437,2655,2283,2989,1631,2319
901420,Instruments and appliances for aeronautical or space navigation (excluding compasses and radio ...,1854,87,1206,2074,2846,2304,1273,339,103,,,5783,4476,6824,4307,4594,2811,3943,5098,4566,2366,,5029,1139,2553,6366,7116,7905,3089,2066,2082,4968
901730,"Micrometers, callipers and gauges (excluding gauges without adjustable devices of subheading ...",3169,3751,3822,3583,4728,4223,5401,5572,4944,,,179917,146917,163140,148374,140238,143951,171672,171203,128738,149241,,4806,5444,5522,5532,7146,6733,8596,8976,8270,5952
901849,"Instruments and appliances used in dental sciences, n.e.s.",828,1272,1492,1308,1084,822,1375,982,1271,,,217985,209451,213238,209480,215521,212811,230705,228812,197134,267374,,9317,11248,10844,12192,14763,15420,18363,21500,18640,29074
902140,Hearing aids (excluding parts and accessories),122,85,211,288,387,526,538,778,793,,,1052,589,1417,1533,1483,2204,1508,1982,1856,1560,,10066,9929,8810,8344,11722,16830,20269,29951,29854,107018
902490,Parts and accessories for machines and appliances for testing the mechanical properties of ...,178,259,230,238,457,346,324,466,387,,,9119,8290,7300,8073,7984,8766,8362,9795,8160,13204,,1604,1055,1380,2237,2375,2873,2268,2305,2293,5802
902519,"Thermometers and pyrometers, not combined with other instruments (excluding liquid-filled thermometers ...",3367,1807,1407,1601,1600,1790,1359,1366,936,,,58960,50959,46294,43367,43640,42424,51974,51336,55982,66059,,9608,9193,11711,14686,19486,15162,18935,23896,26869,49493
902820,"Liquid meters, incl. calibrating meters therefor",132,822,558,157,303,194,41,235,105,,,10623,13356,11090,5979,9516,5166,6679,5183,6575,5646,,15838,15684,19171,21822,23518,23463,22904,21033,20682,19870
903031,"Multimeters for voltage, current, resistance or electrical power, without recording device",406,355,418,534,1074,1903,1285,2627,1762,,,16498,14159,12875,14333,11754,11692,11336,11095,8075,9351,,4363,5891,6804,7432,8131,9491,7987,11126,10976,5100
903082,Instruments and apparatus for measuring or checking semiconductor wafers or devices,10123,1757,5535,1935,5141,2502,1798,4831,7665,,,701590,512970,694970,599068,641788,1043991,1498329,1126235,1440515,1728008,,17588,8628,18842,11642,15787,23373,21275,73920,106001,37640
903089,"Instruments and apparatus for measuring or checking electrical quantities, without recording ...",2668,3184,2226,2163,2933,1380,2991,3926,2791,,,772688,569047,426422,272341,271395,295248,282344,259898,212352,258173,,7878,16243,17976,25360,20479,16973,22351,27085,28993,42053
903180,"Instruments, appliances and machines for measuring or checking, not elsewhere specified in ...",58721,72336,71813,54253,55080,61245,75679,81149,76339,,,2189262,1810572,1764678,1646656,1633985,1755841,1883089,1763290,1461943,1483485,,180663,288694,353264,415075,446259,1011990,703684,841370,760003,545154
910111,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating ...",1,0,12,117,386,416,486,409,1,,,295,388,1441,1327,2009,1947,3231,2704,3558,5210,,1019,1580,2214,1960,2589,3260,4795,3178,1750,3207
910299,"Pocket-watches and the like, incl. stop-watches, with hand or automatic winding (excluding ...",4,3,6,32,11,4,18,13,10,,,50,94,38,90,310,256,209,225,127,122,,103,92,214,661,590,239,762,1838,554,346
910390,"Clocks with watch movements (excluding electrically operated, wrist-watches, pocket-watches ...",2,3,1,1,1,1,0,0,1,,,29,10,2,7,3,13,37,11,40,67,,4,4,2,3,5,5,1,3,1,90
910591,"Clocks, electrically operated (excluding wrist-watches, pocket-watches and other watches of ...",8,2,3,15,19,11,19,0,1,,,453,293,465,323,498,395,255,493,231,308,,216,119,90,202,1244,1520,1846,395,270,1326
911220,"Clock and watch cases (excluding for wrist-watches, pocket-watches and other watches of heading ...",0,0,0,0,0,0,0,0,0,,,215,417,108,464,94,133,106,76,73,58,,1,2629,14,5,16,12,19,38,18,63
911390,"Watch straps, watch bands and watch bracelets, and parts thereof, n.e.s.",1196,790,58,319,595,1964,1754,1125,331,,,13816,7592,12897,13127,7531,6522,6185,5403,5137,3574,,5048,12692,1640,1655,3140,7179,6463,19782,27304,45163
911440,Plates and bridges for clocks or watches,0,5,0,11,0,0,0,0,0,,,4279,4837,5109,5994,5154,8432,13158,20693,13656,11952,,1,7,31,17,1,10,0,8,2,1
920710,"Keyboard instruments, the sound of which is produced, or must be amplified, electrically (excluding ...",246,133,105,454,478,499,1730,1116,766,,,83276,64250,60685,51576,50122,46330,38700,32214,28137,35948,,12581,10082,8875,14143,11199,11801,10679,9237,7765,10351
920810,Musical boxes,0,0,0,0,0,0,1,8,0,,,187,139,170,266,217,168,351,382,236,292,,0,0,0,7,80,96,153,429,426,354
930190,"Military weapons, incl. sub-machine guns (excluding artillery weapons, rocket launchers, flame-throwers, ...",0,0,0,0,0,0,0,0,0,,,209,466,476,576,309,0,21595,7,0,0,,0,0,0,0,0,0,0,0,0,238
930390,Firearms and similar devices which operate by the firing of an explosive charge (excluding ...,0,0,0,0,0,0,0,0,0,,,0,0,8,14,5,0,5,0,0,0,,0,0,0,0,0,0,0,0,0,142
930629,Parts of cartridges for smooth-barrelled shotguns; lead shot for air rifles and pistols,0,0,0,0,0,0,0,0,0,,,0,0,0,11,0,0,5,0,0,0,,0,0,0,0,0,0,0,0,0,18
940110,Seats for aircraft,0,0,0,0,0,0,0,0,0,,,3874,420,2998,763,11324,25383,26260,16168,23846,13985,,113,104,141,3440,3950,503,775,1180,265,554
