Product code,Product label,Viet Nam's imports from Australia-Value in 2012,Viet Nam's imports from Australia-Value in 2013,Viet Nam's imports from Australia-Value in 2014,Viet Nam's imports from Australia-Value in 2015,Viet Nam's imports from Australia-Value in 2016,Viet Nam's imports from Australia-Value in 2017,Viet Nam's imports from Australia-Value in 2018,Viet Nam's imports from Australia-Value in 2019,Viet Nam's imports from Australia-Value in 2020,Viet Nam's imports from Australia-Value in 2021,Australia's exports to world- ,Australia's exports to world-Value in 2012,Australia's exports to world-Value in 2013,Australia's exports to world-Value in 2014,Australia's exports to world-Value in 2015,Australia's exports to world-Value in 2016,Australia's exports to world-Value in 2017,Australia's exports to world-Value in 2018,Australia's exports to world-Value in 2019,Australia's exports to world-Value in 2020,Australia's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
292421,Ureines and their derivatives; salts thereof,0,0,0,0,0,0,0,0,0,,,96,3,1,3,3,36,3,6,17,193,,81,93,139,77,54,109,86,39,61,909
292511,Saccharin and its salts,0,0,0,0,0,0,0,0,0,,,22,1,9,0,3,3,4,2,12,17,,1149,1144,1303,1338,2075,1835,1659,1943,2429,2323
292620,"1-Cyanoguanidine """"dicyandiamide""""""""",0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,,726,1215,1758,790,1022,889,1215,1172,1288,2271
292690,"Nitrile-function compounds (excluding acrylonitrile, 1-cyanoguanidine """"dicyandiamide"""", fenproporex ...""",0,0,1,0,0,0,0,12,0,,,98,64,32,16,17,35,1306,143,35,9,,1359,1581,1870,3398,3440,4848,7650,7738,5915,15667
293030,"Thiuram mono-, di- or tetrasulphides",0,0,0,0,0,0,0,0,0,,,0,0,0,12,0,0,0,6,0,2,,350,359,492,724,810,1418,1511,1126,875,1058
293339,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyridine ring, ...",14,0,0,0,0,0,0,0,0,,,232,247,133,1686,812,710,92,1575,130,106,,3957,6459,12615,13303,13694,13638,16625,22051,20236,31646
293621,"Vitamins A and their derivatives, used primarily as vitamins",0,0,0,0,0,0,0,0,0,,,14951,18161,16305,10492,6691,8727,8444,4545,6406,6474,,4446,4517,5828,5894,11458,11502,22546,22102,24423,20994
293712,"Insulin and its salts, used primarily as hormones",0,0,0,0,0,0,0,0,0,,,5,33,4,1,5,2,4,2,2,2,,0,0,0,0,0,0,5,0,0,61
293979,"Vegetal alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and ...""",0,0,0,0,0,0,0,23,2,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1777,3228,3350,540
293980,"Non-vegetal alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,971,46,1407,98,986,,0,0,0,0,0,0,1317,699,330,874
300120,"Extracts of glands or other organs or of their secretions, for organo-therapeutic uses",0,0,0,0,0,0,0,0,0,,,4574,5421,6369,6140,9232,14902,19106,27672,21071,21986,,86,107,96,32,234,295,285,207,841,956
300219,"Immunological products, n.e.s. (code possibly empty, preceding subheadings seem exhaustive)",0,0,0,0,0,0,59,71,74,,,0,0,0,0,0,7032,12335,13958,20922,25061,,0,0,0,0,0,0,4086,3647,3858,1095
300360,"Medicaments containing any of the following antimalarial active principles: artemisinin """"INN"""" ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1159,965,281,1448,1585,,0,0,0,0,0,0,0,0,0,1585
300410,"Medicaments containing penicillins or derivatives thereof with a penicillanic acid structure, ...""",0,0,870,874,0,0,0,0,0,,,1929,869,487,518,893,2956,3118,2223,3380,3135,,63687,66169,69874,86771,79319,93211,92946,110896,108993,63991
300449,"Medicaments containing alkaloids or derivatives thereof, not containing hormones, steroids ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,4732,4616,4893,7811,9382,,0,0,0,0,0,0,2046,4253,3276,26114
300510,"Adhesive dressings and other articles having an adhesive layer, impregnated or covered with ...",0,0,0,0,0,0,0,0,0,,,2855,3258,4497,4718,3909,4043,4538,4671,4437,6494,,17656,17982,17495,18425,21226,29620,30723,36305,28119,19921
300660,"Chemical contraceptive preparations based on hormones, prostaglandins, thromboxanes, leukotrienes, ...",0,0,0,0,0,0,0,0,0,,,5551,5605,7714,6858,6692,8323,951,161,91,244,,281,549,41,115,163,856,1698,1622,998,26558
300670,Gel preparations designed to be used  in human or veterinary medicine as a lubricant for parts ...,0,0,0,0,0,0,0,0,4,,,3000,1576,1868,1953,4820,5237,10599,7691,5466,7367,,1825,2772,3635,4318,5505,6493,8015,9471,7746,4317
320490,"Synthetic organic products of a kind used as luminophores, whether or not chemically defined",59,271,56,797,533,816,900,815,330,,,1321,344,387,252,301,155,108,330,229,208,,14480,12957,16141,16114,21158,20505,18663,27827,21163,7716
320611,Pigments and preparations based on titanium dioxide of a kind used for colouring any material ...,23344,27199,26093,23504,24572,30846,26647,27469,19837,,,463747,438658,493941,447531,419769,542391,579628,523266,474352,651346,,81145,92580,102722,108345,130672,193699,223657,243646,236902,262749
321210,Stamping foils of a kind used in the printing of book bindings or hatband leather,0,0,1,2,2,33,111,74,19,,,2134,2510,3013,2612,2409,3001,3115,2938,2017,2926,,8780,8488,7529,16572,44044,39028,29358,13779,10583,10704
330125,"Oils of mints, whether or not terpeneless, incl. concretes and absolutes (excluding those ...""",50,340,91,0,2,16,38,4,17,,,83,229,238,106,77,78,964,684,401,431,,1127,1380,944,264,674,1034,484,1069,1618,1116
330510,Shampoos,21,14,12,48,81,137,161,210,95,,,22993,22741,21252,23495,22981,25020,33874,39376,39241,57563,,7588,8779,15641,11113,14483,37385,62948,62802,60241,82640
330590,"Preparations for use on the hair (excluding shampoos, preparations for permanent waving or ...",31,23,80,38,53,101,94,86,48,,,52774,45367,47847,44445,43881,53789,45278,48339,50876,70076,,17573,21736,19798,22538,27078,29234,33460,37059,33586,41534
340219,"Organic surface-active agents, whether or not put up for retail sale (excluding anionic, cationic ...",9,200,137,1,22,80,32,46,41,,,6138,7859,7474,11163,8025,11375,15749,18266,19438,24993,,8269,9273,8418,9187,9025,11081,14482,12857,10354,27873
340590,"Glass or metal polishes, whether or not in the form of paper, wadding, felt, nonwovens, cellular ...",4,2,10,14,4,19,17,4,2,,,2444,2431,2082,731,1093,1080,1320,1225,1110,1828,,6141,7502,8351,13112,22243,36643,25151,18491,15197,19845
350211,"Egg albumin, dried """"e.g. in sheets, scales, flakes, powder""""""""",0,0,0,0,0,0,0,0,0,,,4,10,25,6,4,10,2,0,0,0,,2907,3166,5037,5314,3760,3099,4687,4697,5521,7851
350290,"Albumins, albuminates and other albumin derivatives (excluding egg albumin and milk albumin ...",0,0,0,0,0,0,0,77,111,,,2175,2461,2667,1265,2983,1744,1259,2190,3589,4020,,19,6,5,11,82,27,23,218,124,232
350510,"Dextrins and other modified starches, e.g. pregelatinised or esterified starches",158,0,25,0,17,270,560,342,56,,,32912,28720,24581,22904,29720,28644,27714,26208,25668,37352,,20409,25146,26128,27891,28932,33954,42250,48293,52883,50056
350691,Adhesives based on polymers of heading 3901 to 3913 or on rubber (excluding products suitable ...,306,87,128,25,40,171,250,63,91,,,15734,14850,14133,7540,7411,6861,7954,5238,5015,8807,,83920,91767,99493,101886,107170,141454,163596,191410,219240,452755
360500,Matches (excluding pyrotechnic articles of heading 3604),0,0,0,0,0,0,0,0,0,,,18,6,25,50,29,18,10,56,72,2,,1,5,3,15,8,10,27,46,403,475
370210,"Photographic film in rolls, unexposed, for X-ray (excluding of paper, paperboard or textiles)",0,0,0,0,0,0,0,0,0,,,164,25,46,133,132,19,8,45,9,54,,402,253,91,31,30,0,5,8,33,1
370242,"Photographic film """"incl. instant print film"""", sensitised, in rolls, unexposed, without perforations, ...""",0,0,0,0,0,0,0,0,0,,,0,11,0,0,0,0,0,0,5,0,,305,181,274,277,324,244,276,361,2023,20152
370244,"Photographic film """"incl. instant print film""""m, sensitised, in rolls, unexposed, without ...""",0,0,0,0,0,0,0,0,0,,,33,17,0,11,6,10,125,6,0,17,,1248,1339,1559,1677,1698,2408,2836,3275,3672,3287
370390,"Photographic paper, paperboard and textiles, sensitised, unexposed, for monochrome photography ...",0,0,0,0,0,0,0,0,0,,,149,49,94,39,87,52,71,119,79,18,,638,410,194,460,366,276,98,65,36,611
370400,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed",0,0,0,0,0,0,0,0,0,,,86,74,22,53,20,12,518,221,95,64,,204,223,105,266,627,764,276,133,78,19
370510,"Photographic plates and film, exposed and developed, for offset reproduction (excluding products ...",0,0,0,0,0,0,0,0,0,,,0,11,4,30,0,0,0,0,0,0,,427,541,540,318,591,412,0,0,0,
370690,"Cinematographic film, exposed and developed, whether or not incorporating soundtrack or consisting ...",0,0,0,0,0,0,0,0,0,,,73,104,49,5,0,7,8,54,109,2,,646,337,48,5,56,8,22,13,4,16
380590,Crude dipentene; sulphite turpentine and other crude para-cymene; terpenic oils produced by ...,0,0,0,0,0,0,0,0,0,,,131,326,157,67,185,51,74,56,154,759,,1413,1617,872,231,306,939,826,897,693,35
380892,"Fungicides, put up in forms or packings for retail sale or as preparations or articles (excl. ...",994,650,886,787,838,571,745,518,1489,,,12225,12688,15591,19107,16781,31419,35115,34021,45691,40732,,220330,254379,263486,266702,286117,354741,334237,256317,242417,254895
380894,"Disinfectants, put up in forms or packings for retail sale or as preparations or articles (excl. ...",216,169,338,562,0,123,318,150,152,,,1928,3328,3803,2653,2268,1960,1024,1964,9618,11465,,16793,18231,24262,23017,21667,22946,29275,38636,36231,58449
380991,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs, and other products ...",58,19,13,2,16,7,26,3,57,,,3999,3594,2896,3627,3086,2806,4020,2662,3277,14074,,71807,74505,91839,96228,88770,90019,109530,110429,118356,116349
381230,Anti-oxidising preparations and other compound stabilisers for rubber or plastics,16,53,26,41,99,225,0,0,0,,,3211,3574,3023,1819,2052,0,0,0,0,0,,65117,70299,77748,79330,92231,108238,0,0,0,
381900,Hydraulic brake fluids and other prepared liquids for hydraulic transmission not containing ...,24,19,30,23,7,0,0,5,3,,,3535,8919,6010,8071,7014,6892,7476,1908,893,1624,,1971,2832,3847,4596,4291,4558,4351,4803,4268,4930
382488,"Mixtures and preparations containing tetra-, penta-, hexa-, hepta- or octabromodiphenyl ethers",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,53,0,2,94,,0,0,0,0,0,0,5186,1970,430,15
382491,"Mixtures and preparations consisting mainly of """"5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl""""methyl ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,3177,3766,2668,2389,2524,,0,0,0,0,0,0,1850,1088,945,3729
382590,"Residual products of the chemical or allied industries, n.e.s. (excluding waste)",11,0,0,1,0,0,0,0,0,,,1632,1240,1446,1087,709,684,849,265,397,398,,1720,1563,1223,1224,724,1732,702,500,513,21
382600,"Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum ...",0,0,0,0,0,0,0,0,0,,,5488,14271,3158,248,2799,77,91,2184,10750,7290,,1,52,4,2,26,25,185,194,76,533
390130,"Ethylene-vinyl acetate copolymers, in primary forms",10,0,0,0,0,0,0,0,28,,,1371,1240,735,569,1070,1526,1772,1495,1072,878,,108072,124388,160222,169517,219588,243715,252493,309931,254599,473810
390330,"Acrylonitrile-butadiene-styrene copolymers """"ABS"""", in primary forms""""",0,0,1,0,1,0,0,1,3,,,610,308,473,1552,1419,1220,184,118,220,503,,215614,235162,235739,210961,213254,328170,366277,317008,313264,489158
390390,"Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile copolymers ...""",0,0,0,0,0,16,0,0,0,,,739,1023,1575,1410,1853,2071,1958,1400,1082,1377,,13544,15366,19071,19775,21599,38327,48608,63383,60481,158983
390920,"Melamine resins, in primary forms",4,7,1,0,1,3,1,0,0,,,149,24,219,38,17,36,73,66,103,14,,17426,19249,17936,17547,17050,18704,19219,18846,16811,14642
391190,"Polysulphides, polysulphones and other polymers and prepolymers produced by chemical synthesis, ...",0,0,0,0,3,3,0,0,0,,,2194,1172,1077,1509,841,2263,1992,1835,1308,1132,,29633,27106,23806,25968,32343,39923,53553,55235,53274,69668
391733,"Flexible tubes, pipes and hoses of plastics, not reinforced or otherwise combined with other ...",40,0,0,0,0,22,0,3,0,,,2921,1692,1088,1328,760,904,1560,2289,1076,1129,,1916,3468,2843,2912,3246,3803,3898,5286,10414,13425
391740,"Fittings, e.g. joints, elbows, flanges, of plastics, for tubes, pipes and hoses",733,351,99,75,146,98,115,61,72,,,40245,37590,31188,26127,27387,33783,31664,30411,31478,35661,,53521,49229,56857,63644,54444,60466,63977,58099,52740,36248
392043,"Plates, sheets, film, foil and strip, of non-cellular polymers of vinyl chloride, containing ...",0,0,0,0,0,8,18,1,37,,,361,309,296,515,337,153,428,489,217,279,,4992,5575,8202,9355,12107,15394,16733,27762,36365,138979
392061,"Plates, sheets, film, foil and strip, of non-cellular polycarbonates, not reinforced, laminated, ...""",0,0,0,0,2,0,0,0,0,,,3468,2718,1985,629,856,418,746,696,3149,1390,,9241,9603,13375,10181,15281,13987,19295,18047,22558,33864
392091,"Plates, sheets, film, foil and strip, of non-cellular poly""""vinyl butyral"""", not reinforced, ...""",4,12,0,0,37,0,0,0,0,,,41,432,621,465,455,421,96,40,112,77,,21605,19836,25733,32222,27358,30339,41536,36328,29842,10765
392093,"Plates, sheets, film, foil and strip, of non-cellular amino-resins, not reinforced, laminated, ...",0,0,0,0,0,0,0,0,0,,,11,30,129,139,13,72,58,40,11,118,,209,215,308,317,168,177,454,388,431,3373
392119,"Plates, sheets, film, foil and strip, of cellular plastic, unworked or merely surface-worked ...",24,36,99,198,284,546,338,96,156,,,8231,8441,6628,8025,7741,8430,13561,9814,9143,13593,,28292,35106,41973,46954,64031,77379,87330,99777,98341,151581
392520,"Doors, windows and their frames and thresholds for doors, of plastics",12,0,0,0,0,0,0,0,0,,,2408,1072,1454,2822,1345,2321,1522,1731,1140,1871,,769,1789,2150,1898,1961,1742,3933,3329,3076,4582
392530,"Shutters, blinds, incl. Venetian blinds, and similar articles and parts thereof, of plastics ...",0,0,0,0,0,28,0,0,0,,,6077,6908,7292,6360,7509,7593,6924,5854,5947,7076,,745,857,1761,1513,2378,2213,5541,11758,13453,18773
400129,"Natural rubber in primary forms or in plates, sheets or strip (excluding smoked sheets, technically ...""",6,0,0,0,0,0,30,4,1,,,1050,142,54,99,100,324,198,261,127,171,,8243,15239,7779,6977,14537,38104,34306,52335,251201,345439
400130,"Balata, gutta-percha, guayule, chicle and similar natural gums, in primary forms or in plates, ...",0,0,0,0,0,0,0,6,12,,,0,30,6,4,4,9,8,2,5,1,,701,412,45,103,278,535,136,578,585,34
400510,"Rubber, unvulcanised, compounded with carbon black or silica, in primary forms or in plates, ...",1,2,0,1,1,1,0,0,0,,,91,53,61,285,2963,12467,8379,1518,1082,1047,,12961,23692,29161,31583,45499,68093,46365,51206,55312,133675
400922,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",93,35,25,4,9,8,1,11,5,,,3103,2213,1286,3309,1227,1912,2101,2357,3944,3414,,7992,8491,5906,6175,5059,5501,6037,7876,7164,7556
401011,"Conveyor belts or belting, of vulcanised rubber, reinforced only with metal",32,0,18,0,4,0,1,0,0,,,4676,3407,5439,6001,4152,22566,16460,28716,17441,13940,,1202,1546,2870,3948,8146,5877,2769,3974,4334,5332
401039,"Transmission belts or belting, of vulcanised rubber (excluding endless transmission belts ...""",91,92,1,0,24,2,4,16,0,,,5585,5572,5233,3285,3090,3955,2956,3213,4594,5552,,15484,13445,14601,18762,32249,23266,30019,28873,28879,25676
401212,"Retreaded pneumatic tyres, of rubber, of a kind used on buses or lorries",0,0,0,0,0,0,0,0,0,,,2778,1210,492,555,398,331,456,189,241,604,,27,3,1,0,12,0,0,0,0,48
401290,"Solid or cushion tyres, interchangeable tyre treads and tyre flaps, of rubber",0,34,5,0,0,0,88,0,0,,,7516,6230,3656,1856,3151,4703,7695,5587,5210,6247,,4010,5147,5169,5061,5186,6077,6598,6586,6672,8236
401610,"Articles of cellular rubber, n.e.s.",89,85,89,54,62,39,67,63,142,,,2098,671,500,360,179,1228,813,2205,2079,1683,,27517,31037,37595,42199,34114,36010,38117,41896,38087,8557
401692,"Erasers, of vulcanised rubber (excluding hard rubber), conditioned (excluding those simply ...",0,0,0,0,0,0,0,0,0,,,17,40,15,13,8,24,11,172,6,20,,1175,1116,1452,2239,1892,2526,2628,2486,2067,2749
410120,"Whole raw hides and skins of bovine """"incl. buffalo"""" or equine animals, whether or not dehaired, ...""",0,21,163,0,0,0,0,0,0,,,100183,111878,123527,87666,56894,57246,43949,30198,10972,4587,,6159,11934,4319,3890,3957,4454,1535,1722,1657,2885
410330,"Raw hides and skins of swine, fresh, or salted, dried, limed, pickled or otherwise preserved, ...",0,6,0,0,0,0,0,0,0,,,866,614,165,171,372,13,0,27,2,11,,4404,5815,3046,872,868,2179,4177,6432,8453,11528
410691,"Hides and skins of antelopes, deer, elks, elephants and other animals, incl. sea animals, ...""",0,0,0,0,0,0,0,0,0,,,2,116,3,0,3,0,3,10,4,0,,1,0,0,0,0,43,0,0,0,22
420222,"Handbags, whether or not with shoulder straps, incl. those without handles, with outer surface ...",0,4,1,0,0,0,1,0,0,,,3294,2490,2605,1781,2505,2410,3245,3205,5478,8265,,3915,4686,4617,11066,12218,16053,19465,26297,18571,67896
420239,"Wallets, purses, key-cases, cigarette-cases, tobacco-pouches and similar articles of a kind ...",0,0,0,0,0,2,0,0,0,,,309,303,385,410,1474,1724,2127,1500,855,1467,,918,1231,2795,2479,3237,1109,4165,4203,3591,1233
420329,"Gloves, mittens and mitts, of leather or composition leather (excluding special sports gloves)",0,1,1,11,5,4,2,0,1,,,1199,1479,1712,1426,2007,2202,2392,2127,1679,2074,,1609,948,1381,1274,1526,434,620,597,607,956
430180,"Raw furskins, whole, with or without heads, tails or paws (excluding those of mink, lamb - ...",0,0,0,0,0,0,0,0,0,,,0,5,317,158,58,25,8,39,0,0,,4,590,786,36,54,208,242,611,0,18
440111,"Fuel wood, in logs, billets, twigs, faggots or similar forms, coniferous",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,81,1728,3812,4239,2781,,0,0,0,0,0,0,159,140,20,405
440326,"Coniferous wood in the rough, of which the smallest cross-sectional dimension is <15 cm, whether ...",0,0,0,0,0,0,0,8,0,,,0,0,0,0,0,9129,6122,7821,6080,151,,0,0,0,0,0,0,204,413,2057,1771
440392,"Beech """"Fagus spp."""" in the rough, whether or not stripped of bark or sapwood, or roughly ...""",0,3,0,0,9,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,,1183,1976,3706,3812,4184,3383,0,0,0,8
440394,"Beech """"Fagus spp."""" in the rough, of which no cross-sectional dimension is =>15 cm, whether ...""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1123,292,399,623
440500,"Wood wool; wood flour wood powder able to pass through a fine"""", 0,63 mm mesh, sieve with ...""",0,0,38,0,4,0,5,0,40,,,676,174,129,30,13,1246,2,0,75,269,,570,686,397,604,412,292,381,736,525,150
440690,"Railway or tramway sleepers """"cross-ties"""" of wood, impregnated""""",0,0,0,0,0,0,0,0,0,,,303,495,212,70,48,0,0,0,0,0,,152,17,892,0,232,76,0,0,0,
440710,"Coniferous wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded ...",1874,3543,3709,2181,2387,2107,0,0,0,,,61259,66034,72102,62803,56309,0,0,0,0,0,,82158,106130,149097,150042,115507,172216,0,0,0,377
440722,"Virola, imbuia and balsa, sawn or chipped lengthwise, sliced or peeled, of a thickness of > ...",3,0,0,0,0,0,5,0,8,,,188,61,13,18,11,133,36,138,388,126,,569,1857,1089,1790,2495,1369,679,1263,214,139
440794,"Cherry """"Prunus spp."""", sawn or chipped lengthwise, sliced or peeled, whether or not planed, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,1181,924,3168,3026,2368,2623,1717,1886,1605,3127
440796,"Birch """"Betula spp."""", sawn or chipped lengthwise, sliced or peeled, whether or not planed, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3486,19811,60113,44928
441112,"Medium density fibreboard """"MDF"""" of wood, of a thickness <=?5?mm""""",2341,933,3755,319,289,26,0,315,26,,,7377,4293,4997,2131,2248,1145,268,1927,3225,175,,43208,45486,43412,44927,38488,39977,34321,46947,49049,55047
441234,"Plywood consisting solely of sheets of wood <= 6 mm thick, with at least one outer ply of non-coniferous ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,40,41,23,22,46,,0,0,0,0,0,0,14465,19567,16606,350
441400,"Wooden frames for paintings, photographs, mirrors or similar objects",0,0,0,0,4,2,2,2,0,,,314,404,336,942,1268,1427,1163,953,585,512,,213,283,358,480,866,685,849,1065,988,1741
441860,"Posts and beams, of wood",0,0,0,0,0,0,0,0,0,,,1270,1070,1094,895,878,1130,1057,1485,1768,2322,,5,97,52,64,14,7,1,122,203,158
460122,"Mats, matting and screens, of rattan plaiting materials, flat-woven or bound together in parallel",0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,0,16,1,5,3,,65,22,80,402,621,8,23,82,48,315
460290,"Basketwork, wickerwork and other articles, made directly to shape from non-vegetable plaiting ...",0,0,0,0,0,0,0,0,0,,,19,14,14,43,35,47,67,74,63,174,,154,275,86,163,71,261,386,493,522,817
470419,"Unbleached non-coniferous chemical wood pulp, sulphite (excluding dissolving grades)",0,0,0,0,0,0,0,0,0,,,0,12,0,0,0,0,0,0,0,2,,0,0,0,0,809,0,0,330,43,
470421,"Semi-bleached or bleached coniferous chemical wood pulp, sulphite (excluding dissolving grades)",0,0,0,0,0,0,0,0,0,,,161,0,0,0,0,0,0,0,0,0,,1018,976,1296,564,848,843,1125,343,386,163
470693,"Semi-chemical pulp of fibrous cellulosic material (excluding that of bamboo, wood, cotton linters ...",0,0,0,8,3,10,10,16,10,,,0,10,0,0,0,58,0,0,0,0,,1380,535,738,536,677,741,808,1007,1303,1076
480261,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, ...",0,527,410,359,738,253,0,0,0,,,232,229,22,93,199,46,62,61,27,132,,7449,8309,6046,8606,7888,9973,12741,7245,10742,3775
480441,"Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or ...",0,0,362,653,620,445,430,113,72,,,138899,150628,139721,136298,132110,145317,168801,140758,96757,116038,,4377,3782,2952,4172,5664,4840,3923,6921,11278,5444
480519,"Fluting paper, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with ...",28,23,34,137,0,0,0,0,0,,,12836,46468,46351,54413,46527,43710,64494,62231,61910,69067,,55457,55219,74709,68354,81270,59755,67541,45858,34447,44166
480525,"Testliner """"recycled liner board"""", uncoated, in rolls of a width > 36 cm or in square or ...""",1811,737,799,863,393,352,0,41,0,,,34143,28409,30668,27467,22818,22803,29278,31591,32784,41057,,55790,88684,107619,114804,125130,132556,128797,99492,74033,95249
